"AGED -- 2009 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) "
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED

CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES
17510,KANSAS                   ,LEAVENWORTH            ,"6,568","28,567,173",362.45,"26,530,761",336.62,"598,163","1,258,507","179,741","6,119","23,463,921",319.55,0.970
17520,KANSAS                   ,LINCOLN                ,589,"3,954,222",559.45,"3,904,779",552.46,"18,879","24,238","6,324",568,"2,417,431",354.67,0.974
17530,KANSAS                   ,LINN                   ,"1,352","5,434,157",334.95,"5,226,217",322.13,"68,715","116,570","22,654","1,286","4,740,144",307.16,0.961
17540,KANSAS                   ,LOGAN                  ,571,"3,326,452",485.47,"3,227,778",471.07,"26,224","56,448","15,999",546,"2,719,487",415.06,1.061
17550,KANSAS                   ,LYON                   ,"4,351","16,178,378",309.86,"15,304,284",293.12,"238,823","545,850","89,420","4,145","15,355,158",308.71,0.909
17560,KANSAS                   ,MCPHERSON              ,"4,657","14,848,613",265.70,"14,357,460",256.92,"169,316","253,357","68,478","4,453","17,295,117",323.66,0.941
17570,KANSAS                   ,MARION                 ,"2,319","7,381,088",265.24,"7,061,078",253.74,"113,329","150,751","55,928","2,235","8,333,658",310.73,0.892
17580,KANSAS                   ,MARSHALL               ,"2,049","7,734,551",314.57,"7,547,722",306.97,"41,633","132,551","12,645","1,975","7,148,319",301.62,0.914
17590,KANSAS                   ,MEADE                  ,738,"5,103,068",576.23,"5,012,525",566.00,"28,965","45,967","15,610",708,"3,616,040",425.62,0.979
17600,KANSAS                   ,MIAMI                  ,"2,655","10,009,119",314.16,"9,721,516",305.13,"105,697","151,511","30,392","2,490","9,075,919",303.75,0.963
17610,KANSAS                   ,MITCHELL               ,"1,260","5,427,588",358.97,"5,303,996",350.79,"53,321","55,262","15,008","1,221","4,548,613",310.44,0.904
17620,KANSAS                   ,MONTGOMERY             ,"6,002","26,216,601",364.00,"24,754,115",343.69,"218,722","1,159,997","83,765","5,775","21,542,260",310.86,1.001
17630,KANSAS                   ,MORRIS                 ,"1,180","5,058,448",357.24,"4,881,481",344.74,"38,240","124,314","14,411","1,126","3,951,691",292.46,0.907
17640,KANSAS                   ,MORTON                 ,482,"2,875,212",497.10,"2,785,204",481.54,"21,389","60,826","7,791",456,"1,861,736",340.23,0.971
17650,KANSAS                   ,NEMAHA                 ,"1,885","7,477,155",330.56,"7,215,822",319.00,"35,044","213,253","13,035","1,823","6,830,056",312.22,0.888
17660,KANSAS                   ,NEOSHO                 ,"2,598","11,727,580",376.17,"11,140,696",357.35,"154,066","370,632","62,185","2,510","10,703,237",355.35,0.970
17670,KANSAS                   ,NESS                   ,776,"4,397,737",472.27,"4,333,451",465.36,"15,811","39,146","9,327",756,"4,075,800",449.27,1.026
17680,KANSAS                   ,NORTON                 ,933,"3,931,383",351.14,"3,846,530",343.56,"21,450","57,612","5,789",888,"3,404,695",319.51,0.893
17690,KANSAS                   ,OSAGE                  ,"2,360","6,751,026",238.38,"6,302,229",222.54,"50,073","380,499","18,223","2,252","7,383,715",273.23,0.880
17700,KANSAS                   ,OSBORNE                ,929,"3,809,266",341.70,"3,736,874",335.21,"26,301","37,832","8,256",900,"3,379,114",312.88,0.981
17710,KANSAS                   ,OTTAWA                 ,886,"2,760,674",259.66,"2,700,036",253.95,"23,518","28,979","8,141",843,"2,570,544",254.11,0.885
17720,KANSAS                   ,PAWNEE                 ,815,"3,391,950",346.83,"3,299,600",337.38,"23,830","55,428","13,090",784,"3,649,011",387.86,0.915
17730,KANSAS                   ,PHILLIPS               ,"1,144","5,153,908",375.43,"5,091,924",370.92,"7,487","52,269","2,226","1,116","4,283,288",319.84,0.951
17740,KANSAS                   ,POTTAWATOMIE           ,"2,264","9,557,789",351.80,"9,211,587",339.06,"76,317","251,995","17,889","2,152","8,606,978",333.29,0.963
17750,KANSAS                   ,PRATT                  ,"1,627","5,067,510",259.55,"4,935,909",252.81,"47,662","58,411","25,527","1,580","5,777,427",304.72,0.919
17760,KANSAS                   ,RAWLINS                ,603,"2,899,229",400.67,"2,836,044",391.94,"16,186","35,295","11,702",592,"2,817,693",396.63,0.926
17770,KANSAS                   ,RENO                   ,"10,038","33,205,443",275.66,"32,615,505",270.77,"184,906","316,460","88,571","9,647","46,034,359",397.66,0.983
17780,KANSAS                   ,REPUBLIC               ,"1,192","5,062,685",353.93,"4,944,912",345.70,"34,359","71,349","12,063","1,164","3,509,271",251.24,0.872
17790,KANSAS                   ,RICE                   ,"1,751","8,020,145",381.69,"7,897,050",375.84,"40,996","59,548","22,550","1,673","7,767,444",386.90,0.918
17800,KANSAS                   ,RILEY                  ,"4,961","15,781,339",265.09,"15,236,477",255.94,"184,952","306,675","53,233","4,547","17,406,393",319.01,1.002
17810,KANSAS                   ,ROOKS                  ,"1,041","5,761,144",461.19,"5,706,957",456.85,"15,324","32,344","6,518",997,"4,478,956",374.37,0.980
17820,KANSAS                   ,RUSH                   ,763,"3,649,464",398.59,"3,602,477",393.46,"11,877","30,285","4,824",732,"3,630,971",413.36,1.001
17830,KANSAS                   ,RUSSELL                ,"1,519","7,687,913",421.76,"7,562,509",414.88,"42,514","66,618","16,271","1,476","7,184,270",405.62,0.999
17840,KANSAS                   ,SALINE                 ,"6,982","21,562,893",257.36,"20,365,621",243.07,"462,999","554,459","179,814","6,602","23,242,898",293.38,0.935
17841,KANSAS                   ,SCOTT                  ,450,"1,868,502",346.02,"1,799,040",333.16,"19,708","39,823","9,930",420,"1,824,088",361.92,0.869
17860,KANSAS                   ,SEDGWICK               ,"47,161","181,018,342",319.86,"160,636,539",283.84,"6,820,976","8,997,137","4,563,688","44,249","165,448,562",311.59,0.988
17870,KANSAS                   ,SEWARD                 ,"1,688","5,684,909",280.65,"5,424,555",267.80,"50,282","187,217","22,855","1,574","5,408,680",286.36,0.869
17880,KANSAS                   ,SHAWNEE                ,"23,396","81,502,129",290.30,"76,943,963",274.06,"426,276","3,981,220","150,667","22,044","78,413,014",296.43,0.944
17890,KANSAS                   ,SHERIDAN               ,461,"2,303,547",416.40,"2,255,045",407.64,"10,447","30,153","7,901",450,"2,230,925",413.13,1.029
17900,KANSAS                   ,SHERMAN                ,"1,062","5,223,556",409.88,"5,031,091",394.78,"72,840","102,270","17,354","1,018","4,956,602",405.75,1.059
17910,KANSAS                   ,SMITH                  ,984,"3,636,782",307.99,"3,560,464",301.53,"23,761","43,669","8,886",954,"3,828,239",334.40,0.848
17920,KANSAS                   ,STAFFORD               ,"1,087","5,801,404",444.76,"5,655,150",433.54,"43,857","78,450","23,945","1,035","5,130,646",413.10,0.919
17921,KANSAS                   ,STANTON                ,322,"1,479,015",382.77,"1,420,732",367.68,"10,097","42,808","5,377",299,"1,275,597",355.52,1.108
17940,KANSAS                   ,STEVENS                ,689,"2,793,468",337.87,"2,709,124",327.66,"26,345","47,823","10,176",652,"3,279,591",419.17,0.943
17950,KANSAS                   ,SUMNER                 ,"3,357","11,098,842",275.51,"10,110,327",250.98,"317,494","478,504","192,516","3,185","10,825,210",283.23,0.911
17960,KANSAS                   ,THOMAS                 ,"1,102","5,883,992",444.95,"5,648,511",427.14,"69,727","124,038","41,713","1,058","4,754,150",374.46,1.011
17970,KANSAS                   ,TREGO                  ,638,"3,321,983",433.91,"3,279,655",428.38,"12,355","23,439","6,534",622,"3,666,687",491.25,1.047
17980,KANSAS                   ,WABAUNSEE              ,998,"3,383,362",282.51,"3,203,702",267.51,"32,974","137,496","9,188",947,"3,039,361",267.46,0.876
17981,KANSAS                   ,WALLACE                ,285,"989,737",289.40,"963,677",281.78,"8,039","14,255","3,764",280,"1,228,383",365.59,1.116
17982,KANSAS                   ,WASHINGTON             ,"1,311","5,810,518",369.34,"5,654,917",359.45,"45,726","96,685","13,189","1,255","4,770,176",316.74,0.906
17983,KANSAS                   ,WICHITA                ,356,"2,094,936",490.39,"2,041,523",477.88,"15,962","30,284","7,165",333,"1,631,035",408.17,0.917
17984,KANSAS                   ,WILSON                 ,"1,631","8,757,570",447.45,"8,474,786",433.01,"75,778","171,695","35,309","1,570","6,973,145",370.12,0.969
17985,KANSAS                   ,WOODSON                ,684,"3,613,631",440.26,"3,433,105",418.26,"47,514","110,154","22,856",653,"2,587,656",330.23,0.918
17986,KANSAS                   ,WYANDOTTE              ,"11,502","54,835,124",397.29,"49,710,063",360.16,"1,696,595","2,740,365","688,099","10,432","38,445,307",307.11,1.025
18000,KENTUCKY                 ,ADAIR                  ,"2,322","13,957,770",500.92,"12,177,468",437.03,"174,863","1,547,640","57,798","2,254","9,068,601",335.28,1.021
18010,KENTUCKY                 ,ALLEN                  ,"2,263","10,953,325",403.35,"10,000,505",368.26,"120,413","808,327","24,078","2,205","7,470,480",282.33,0.896
18020,KENTUCKY                 ,ANDERSON               ,"2,059","8,069,146",326.58,"7,295,908",295.29,"192,031","529,668","51,537","1,950","7,462,104",318.89,0.941
18030,KENTUCKY                 ,BALLARD                ,"1,567","7,618,430",405.15,"7,242,972",385.18,"73,360","285,787","16,309","1,519","5,847,217",320.78,1.033
18040,KENTUCKY                 ,BARREN                 ,"5,050","21,300,996",351.50,"18,290,809",301.83,"465,258","2,342,554","202,374","4,902","17,848,570",303.42,0.954
18050,KENTUCKY                 ,BATH                   ,"1,214","3,964,861",272.16,"3,365,108",230.99,"131,608","431,173","36,971","1,193","4,631,214",323.50,1.056
18060,KENTUCKY                 ,BELL                   ,"3,671","17,753,577",403.01,"15,947,096",362.01,"228,783","1,461,878","115,818","3,649","16,366,154",373.76,1.041
18070,KENTUCKY                 ,BOONE                  ,"8,476","37,667,887",370.34,"34,787,462",342.02,"863,169","1,762,069","255,185","7,864","30,051,901",318.45,0.982
18080,KENTUCKY                 ,BOURBON                ,"2,127","7,431,385",291.15,"6,522,225",255.53,"238,158","614,189","56,812","2,000","7,901,992",329.25,0.994
18090,KENTUCKY                 ,BOYD                   ,"6,877","33,238,692",402.78,"29,398,710",356.24,"180,837","3,599,079","60,065","6,722","28,343,164",351.37,1.094
18100,KENTUCKY                 ,BOYLE                  ,"3,957","18,065,494",380.45,"15,904,618",334.95,"386,422","1,680,104","94,348","3,827","15,440,187",336.21,0.957
18110,KENTUCKY                 ,BRACKEN                ,"1,029","4,029,294",326.31,"3,668,957",297.13,"84,060","250,323","25,953",999,"3,453,115",288.05,0.972
18120,KENTUCKY                 ,BREATHITT              ,"1,509","7,989,686",441.22,"7,031,946",388.33,"145,173","770,998","41,567","1,516","6,318,707",347.33,1.098
18130,KENTUCKY                 ,BRECKINRIDGE           ,"2,350","10,128,855",359.18,"9,279,233",329.05,"159,832","643,531","46,258","2,283","7,841,487",286.23,0.936
18140,KENTUCKY                 ,BULLITT                ,"5,038","22,296,215",368.80,"19,662,565",325.24,"512,691","1,956,594","164,363","4,799","20,404,682",354.32,0.984
18150,KENTUCKY                 ,BUTLER                 ,"1,319","7,686,564",485.63,"6,960,270",439.74,"39,807","678,169","8,316","1,289","5,136,995",332.10,0.998
18160,KENTUCKY                 ,CALDWELL               ,"2,066","9,026,720",364.10,"8,452,902",340.95,"170,740","379,671","23,406","2,004","7,957,935",330.92,0.979
18170,KENTUCKY                 ,CALLOWAY               ,"4,697","17,716,725",314.33,"16,428,879",291.48,"246,389","998,369","43,086","4,528","16,213,650",298.40,0.906
18180,KENTUCKY                 ,CAMPBELL               ,"7,834","37,235,742",396.09,"34,493,875",366.92,"739,513","1,781,207","221,148","7,266","28,477,311",326.60,1.001
18190,KENTUCKY                 ,CARLISLE               ,855,"4,439,024",432.65,"4,230,117",412.29,"11,678","192,511","4,718",839,"3,392,506",336.96,1.040
18191,KENTUCKY                 ,CARROLL                ,"1,199","6,325,956",439.67,"5,809,303",403.76,"104,649","388,271","23,732","1,125","4,503,051",333.56,1.074
18210,KENTUCKY                 ,CARTER                 ,"2,652","13,318,420",418.50,"11,631,225",365.49,"139,758","1,512,239","35,196","2,618","10,427,009",331.90,1.020
18220,KENTUCKY                 ,CASEY                  ,"1,968","12,768,686",540.68,"11,618,972",492.00,"198,617","909,065","42,031","1,926","11,291,085",488.54,1.007
18230,KENTUCKY                 ,CHRISTIAN              ,"6,089","27,012,136",369.68,"24,042,101",329.04,"512,299","2,359,594","98,140","5,873","21,220,085",301.10,1.024
18240,KENTUCKY                 ,CLARK                  ,"3,801","15,465,368",339.06,"13,643,528",299.12,"417,306","1,286,059","118,472","3,630","14,967,649",343.61,1.017
18250,KENTUCKY                 ,CLAY                   ,"2,206","14,080,789",531.91,"11,478,918",433.62,"175,615","2,385,822","40,432","2,271","10,605,081",389.15,1.074
18260,KENTUCKY                 ,CLINTON                ,"1,438","7,337,483",425.21,"6,176,586",357.94,"154,028","973,853","33,015","1,447","6,496,318",374.13,0.946
18270,KENTUCKY                 ,CRITTENDEN             ,"1,386","7,734,966",465.07,"7,347,755",441.78,"52,384","326,396","8,431","1,352","5,320,818",327.96,1.043
18271,KENTUCKY                 ,CUMBERLAND             ,"1,067","5,473,710",427.50,"5,034,474",393.20,"43,638","380,095","15,501","1,067","5,833,785",455.62,1.007
18290,KENTUCKY                 ,DAVIESS                ,"12,553","62,760,359",416.64,"58,625,499",389.19,"363,568","3,698,483","72,808","12,194","46,555,374",318.16,1.094
18291,KENTUCKY                 ,EDMONSON               ,"1,110","6,499,369",487.94,"5,881,702",441.57,"28,534","581,529","7,603","1,095","4,548,180",346.13,1.044
18310,KENTUCKY                 ,ELLIOTT                ,"1,169","4,874,334",347.47,"4,124,010",293.98,"75,836","649,883","24,603","1,184","4,280,759",301.29,1.034
18320,KENTUCKY                 ,ESTILL                 ,"2,038","8,399,286",343.44,"7,503,510",306.82,"191,192","644,413","60,169","2,041","8,018,074",327.38,0.968
18330,KENTUCKY                 ,FAYETTE                ,"22,902","87,726,838",319.21,"77,923,415",283.54,"2,893,784","6,035,818","873,819","20,961","79,083,212",314.41,0.990
18340,KENTUCKY                 ,FLEMING                ,"1,816","8,389,379",384.98,"7,361,529",337.81,"188,924","783,707","55,217","1,765","6,879,821",324.83,1.031
18350,KENTUCKY                 ,FLOYD                  ,"3,884","24,049,180",515.99,"21,067,314",452.01,"361,580","2,513,674","106,612","3,920","17,036,588",362.17,0.975
18360,KENTUCKY                 ,FRANKLIN               ,"6,981","34,477,572",411.56,"30,981,057",369.83,"767,381","2,539,076","190,058","6,744","28,260,972",349.21,1.075
18361,KENTUCKY                 ,FULTON                 ,"1,306","6,308,384",402.53,"5,721,392",365.07,"66,714","506,597","13,680","1,265","5,179,221",341.19,0.991
18362,KENTUCKY                 ,GALLATIN               ,737,"4,564,056",516.06,"4,248,116",480.34,"78,491","210,810","26,638",702,"2,982,884",354.09,1.074
18390,KENTUCKY                 ,GARRARD                ,"1,961","7,175,165",304.91,"6,412,623",272.51,"125,176","604,922","32,444","1,852","7,484,167",336.76,0.971
18400,KENTUCKY                 ,GRANT                  ,"2,298","10,474,917",379.86,"9,776,714",354.54,"217,293","420,240","60,668","2,172","7,892,002",302.79,0.990
18410,KENTUCKY                 ,GRAVES                 ,"5,694","27,903,260",408.37,"25,879,928",378.76,"200,407","1,785,551","37,372","5,557","19,605,424",294.00,1.051
18420,KENTUCKY                 ,GRAYSON                ,"3,327","14,280,157",357.68,"12,631,596",316.39,"207,945","1,382,970","57,644","3,254","11,662,290",298.67,0.997
18421,KENTUCKY                 ,GREEN                  ,"1,540","7,725,183",418.03,"7,132,011",385.93,"109,344","441,456","42,371","1,507","7,486,942",414.01,0.969
18440,KENTUCKY                 ,GREENUP                ,"5,377","29,825,017",462.23,"26,366,419",408.63,"337,780","3,022,830","97,986","5,291","22,417,459",353.08,1.072
18450,KENTUCKY                 ,HANCOCK                ,"1,052","5,569,802",441.21,"5,239,424",415.04,"31,071","290,322","8,984","1,026","3,776,935",306.77,1.025
