"AGED -- 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) 
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE BENEFICIARIES 
ENROLLED IN PARTS A AND/OR B 
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY 
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,
04200,ARKANSAS,DESHA,"1,808","7,539,260",347.50,"7,051,953",325.03,"87,417","342,186","57,703","1,709","7,945,746",387.45,0.961,,,,,
04210,ARKANSAS,DREW,"2,340","10,440,873",371.83,"9,677,339",344.63,"119,964","587,318","56,252","2,211","9,945,426",374.85,0.996,,,,,
04220,ARKANSAS,FAULKNER,"11,682","40,071,892",285.85,"37,489,542",267.43,"386,910","2,041,386","154,054","10,775","43,500,227",336.43,0.902,,,,,
04230,ARKANSAS,FRANKLIN,"2,215","9,890,191",372.09,"9,396,202",353.51,"53,780","422,295","17,914","2,077","7,870,629",315.79,0.936,,,,,
04240,ARKANSAS,FULTON,"2,080","7,055,995",282.69,"6,719,079",269.19,"27,266","298,503","11,147","1,975","8,186,253",345.41,0.970,,,,,
04250,ARKANSAS,GARLAND,"20,660","71,324,029",287.69,"67,944,461",274.06,"361,662","2,884,451","133,454","19,498","81,236,387",347.20,0.936,,,,,
04260,ARKANSAS,GRANT,"2,211","7,245,366",273.08,"6,636,140",250.12,"115,260","435,883","58,083","2,082","8,684,382",347.60,0.953,,,,,
04270,ARKANSAS,GREENE,"4,962","20,599,587",345.96,"18,796,586",315.68,"201,674","1,530,766","70,562","4,692","17,628,588",313.10,0.944,,,,,
04280,ARKANSAS,HEMPSTEAD,"2,444","10,041,072",342.37,"9,407,316",320.76,"91,887","506,302","35,567","2,286","8,209,499",299.27,0.970,,,,,
04290,ARKANSAS,HOT SPRING,"4,362","17,669,521",337.57,"16,796,194",320.88,"54,568","793,033","25,726","4,113","16,924,165",342.90,0.996,,,,,
04300,ARKANSAS,HOWARD,"2,007","7,784,068",323.20,"7,295,373",302.91,"66,769","396,479","25,447","1,869","8,158,561",363.77,0.925,,,,,
04310,ARKANSAS,INDEPENDENCE,"5,520","25,569,258",386.01,"23,243,993",350.91,"182,903","2,088,779","53,583","5,228","24,650,927",392.93,1.013,,,,,
