"AGED -- 2008 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) AND 2007 DEMOGRAPHIC FACTORS FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE"
AGED BENEFICIARIES

STATE,CODE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART A DEMOG FACTORS,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,PART B DEMOG FACTORS,AGED & DBLD MEAN RISK SCORES
ARKANSAS                 ,04410,LOGAN                  ,"3,082","12,032,567",325.35,"11,437,414",309.25,"53,101","524,513","17,539",1.016,"2,970","9,871,029",276.94,1.010,0.910
ARKANSAS                 ,04420,LONOKE                 ,"6,400","27,732,998",361.11,"25,650,678",333.99,"242,910","1,730,000","109,410",0.954,"6,040","21,455,079",296.00,0.975,0.988
ARKANSAS                 ,04430,MADISON                ,"2,016","6,593,763",272.56,"6,116,797",252.84,"133,677","302,420","40,869",0.947,"1,838","4,905,435",222.35,0.970,0.833
ARKANSAS                 ,04440,MARION                 ,"2,706","8,538,941",262.96,"8,086,205",249.02,"34,215","406,052","12,469",0.942,"2,600","8,417,497",269.73,0.970,0.943
ARKANSAS                 ,04450,MILLER                 ,"4,981","24,238,690",405.52,"22,623,368",378.49,"216,613","1,300,375","98,334",0.955,"4,727","16,450,558",290.01,0.976,1.017
ARKANSAS                 ,04460,MISSISSIPPI            ,"5,007","22,412,607",373.02,"20,467,903",340.65,"253,209","1,594,911","96,584",1.019,"4,830","18,023,316",310.91,1.012,0.976
ARKANSAS                 ,04470,MONROE                 ,"1,360","6,084,725",372.84,"5,422,461",332.26,"73,730","554,947","33,587",1.085,"1,304","5,006,136",319.88,1.047,1.000
ARKANSAS                 ,04480,MONTGOMERY             ,"1,598","5,474,402",285.48,"5,189,272",270.61,"13,354","266,219","5,557",0.996,"1,523","4,802,115",262.74,0.999,0.905
ARKANSAS                 ,04490,NEVADA                 ,"1,317","6,044,062",382.44,"5,663,396",358.35,"36,024","330,966","13,676",1.077,"1,277","4,106,951",267.87,1.048,1.013
ARKANSAS                 ,04500,NEWTON                 ,"1,135","3,688,671",270.83,"3,395,532",249.30,"30,745","254,206","8,188",1.062,"1,093","3,350,101",255.42,1.025,0.918
ARKANSAS                 ,04510,OUACHITA               ,"3,729","14,730,092",329.18,"13,500,307",301.70,"154,547","1,021,220","54,018",1.026,"3,596","11,192,700",259.33,1.015,0.996
ARKANSAS                 ,04520,PERRY                  ,"1,397","5,632,084",335.96,"5,267,746",314.23,"37,457","312,531","14,350",0.981,"1,309","4,430,324",281.90,0.994,0.957
ARKANSAS                 ,04530,PHILLIPS               ,"2,722","13,751,249",420.99,"12,207,175",373.72,"176,150","1,305,662","62,262",1.111,"2,567","8,507,152",276.09,1.068,1.003
ARKANSAS                 ,04540,PIKE                   ,"1,762","7,282,796",344.44,"6,940,317",328.24,"15,131","320,159","7,189",1.005,"1,698","5,610,838",275.24,1.008,0.974
ARKANSAS                 ,04550,POINSETT               ,"3,274","14,564,926",370.72,"13,196,125",335.88,"165,318","1,129,286","74,197",1.036,"3,166","11,311,799",297.74,1.023,0.999
ARKANSAS                 ,04560,POLK                   ,"3,575","13,397,161",312.29,"12,621,990",294.22,"82,017","667,361","25,793",0.972,"3,420","11,036,082",268.86,0.986,0.923
ARKANSAS                 ,04570,POPE                   ,"6,476","24,636,155",317.02,"22,366,815",287.82,"129,529","2,081,124","58,687",0.991,"6,218","18,412,019",246.74,0.997,0.910
ARKANSAS                 ,04580,PRAIRIE                ,"1,383","7,361,911",443.60,"6,768,739",407.85,"42,344","526,829","23,999",1.046,"1,340","5,094,608",316.61,1.020,1.020
ARKANSAS                 ,04590,PULASKI                ,"41,977","184,756,430",366.78,"167,972,650",333.46,"2,668,693","12,644,247","1,470,840",0.943,"38,809","142,863,970",306.76,0.973,0.979
ARKANSAS                 ,04600,RANDOLPH               ,"2,497","9,685,842",323.25,"8,864,898",295.85,"129,371","650,965","40,608",1.055,"2,406","8,570,390",296.73,1.029,0.882
ARKANSAS                 ,04610,ST FRANCIS             ,"2,731","11,043,751",336.99,"9,709,452",296.27,"238,197","999,958","96,144",1.064,"2,582","8,882,441",286.62,1.043,0.952
ARKANSAS                 ,04620,SALINE                 ,"7,570","36,768,267",404.76,"34,619,571",381.10,"232,953","1,821,138","94,605",0.946,"7,259","27,637,483",317.26,0.975,0.958
ARKANSAS                 ,04630,SCOTT                  ,"1,556","6,293,164",337.04,"5,959,942",319.19,"40,949","277,670","14,603",0.999,"1,487","4,322,231",242.13,1.002,0.877
ARKANSAS                 ,04640,SEARCY                 ,"1,421","5,008,251",293.70,"4,682,985",274.63,"38,741","269,101","17,424",1.065,"1,353","4,634,599",285.36,1.031,0.960
ARKANSAS                 ,04650,SEBASTIAN              ,"12,298","46,979,414",318.34,"43,533,196",294.99,"450,874","2,851,320","144,024",0.972,"11,621","37,528,937",269.11,0.991,0.936
ARKANSAS                 ,04660,SEVIER                 ,"1,865","9,353,295",417.93,"8,941,264",399.52,"73,188","314,011","24,832",1.005,"1,770","7,312,514",344.20,1.013,1.010
ARKANSAS                 ,04670,SHARP                  ,"3,607","16,538,530",382.09,"15,033,195",347.32,"84,798","1,388,976","31,561",0.994,"3,494","12,851,612",306.44,1.001,0.978
ARKANSAS                 ,04680,STONE                  ,"2,124","10,098,328",396.20,"9,410,451",369.21,"65,598","604,086","18,193",0.976,"2,048","7,534,061",306.55,0.990,0.927
ARKANSAS                 ,04690,UNION                  ,"6,207","24,695,335",331.55,"22,517,122",302.31,"303,361","1,752,787","122,065",1.024,"6,011","19,869,472",275.42,1.015,0.959
ARKANSAS                 ,04700,VAN BUREN              ,"3,074","10,422,728",282.55,"9,779,663",265.12,"94,983","506,178","41,904",0.991,"2,946","10,866,974",307.36,0.994,0.911
ARKANSAS                 ,04710,WASHINGTON             ,"16,069","62,776,823",325.56,"58,450,350",303.12,"1,331,331","2,574,640","420,502",0.923,"14,838","42,548,606",238.95,0.958,0.914
ARKANSAS                 ,04720,WHITE                  ,"9,924","49,662,240",417.02,"45,766,156",384.31,"280,876","3,514,688","100,520",0.963,"9,521","29,772,339",260.57,0.982,0.979
ARKANSAS                 ,04730,WOODRUFF               ,"1,183","6,455,817",454.76,"5,952,639",419.32,"24,441","463,512","15,225",1.126,"1,134","4,103,116",301.28,1.070,1.068
ARKANSAS                 ,04740,YELL                   ,"2,943","14,003,806",396.53,"13,068,013",370.03,"59,070","851,556","25,167",0.999,"2,823","9,191,897",271.29,0.992,0.989
CALIFORNIA               ,05000,ALAMEDA                ,"76,661","433,282,179",470.99,"380,914,628",414.07,"5,244,772","43,621,184","3,501,595",1.055,"71,462","265,159,851",309.21,1.079,1.002
CALIFORNIA               ,05010,ALPINE                 ,119,"482,901",338.17,"403,166",282.33,"35,592","30,871","13,272",0.849,112,"406,504",301.33,0.932,0.823
CALIFORNIA               ,05020,AMADOR                 ,"5,490","20,230,009",307.07,"18,813,894",285.58,"194,972","1,151,587","69,556",0.923,"5,225","17,409,218",277.61,0.955,0.901
CALIFORNIA               ,05030,BUTTE                  ,"30,019","142,077,877",394.41,"130,102,321",361.17,"1,032,948","10,705,444","237,164",0.982,"29,213","104,940,026",299.34,0.989,1.002
CALIFORNIA               ,05040,CALAVERAS              ,"7,215","27,105,442",313.07,"24,734,599",285.68,"485,088","1,786,029","99,726",0.893,"6,902","24,894,034",300.55,0.939,0.869
CALIFORNIA               ,05050,COLUSA                 ,"2,355","9,785,878",346.28,"8,789,876",311.04,"142,904","806,324","46,774",0.988,"2,261","7,176,324",264.42,0.995,0.940
CALIFORNIA               ,05060,CONTRA COSTA           ,"59,876","323,456,014",450.17,"300,721,517",418.53,"3,325,703","17,771,241","1,637,553",0.956,"53,701","221,839,365",344.25,1.008,0.960
CALIFORNIA               ,05070,DEL NORTE              ,"3,308","11,335,928",285.57,"10,375,127",261.36,"56,229","884,490","20,082",0.974,"3,228","10,834,469",279.69,0.992,0.968
CALIFORNIA               ,05080,ELDORADO               ,"16,239","69,023,129",354.20,"64,324,156",330.09,"650,454","3,787,512","261,007",0.933,"14,992","53,423,586",296.95,0.963,0.924
CALIFORNIA               ,05090,FRESNO                 ,"57,727","250,708,206",361.92,"214,366,438",309.45,"4,273,488","29,909,290","2,158,990",1.045,"55,864","212,348,512",316.76,1.050,1.003
CALIFORNIA               ,05100,GLENN                  ,"3,431","15,755,254",382.67,"14,832,793",360.26,"117,495","776,249","28,717",0.993,"3,320","11,792,096",295.93,0.998,0.928
CALIFORNIA               ,05110,HUMBOLDT               ,"15,941","61,538,888",321.70,"56,301,561",294.32,"724,789","4,351,202","161,336",0.957,"15,344","48,263,483",262.12,0.980,0.888
CALIFORNIA               ,05120,IMPERIAL               ,"16,431","61,530,272",312.06,"51,401,098",260.69,"1,181,948","8,678,671","268,555",1.126,"15,963","63,281,162",330.35,1.103,1.000
CALIFORNIA               ,05130,INYO                   ,"2,689","10,936,711",338.93,"10,445,291",323.70,"96,353","370,512","24,555",0.991,"2,648","10,842,461",341.14,1.000,0.908
CALIFORNIA               ,05140,KERN                   ,"40,961","209,209,810",425.63,"182,359,761",371.00,"1,999,723","24,174,639","675,687",0.993,"38,982","164,386,960",351.41,1.019,1.031
CALIFORNIA               ,05150,KINGS                  ,"8,921","40,403,960",377.42,"34,477,604",322.06,"448,732","5,310,929","166,695",0.994,"8,640","34,236,126",330.20,1.009,1.008
CALIFORNIA               ,05160,LAKE                   ,"9,041","46,565,513",429.21,"43,000,841",396.35,"755,693","2,555,048","253,931",0.976,"8,689","36,558,687",350.60,0.990,1.007
CALIFORNIA               ,05170,LASSEN                 ,"3,129","13,576,166",361.57,"12,914,895",343.96,"121,407","491,288","48,576",0.953,"3,002","12,125,351",336.51,0.976,0.878
CALIFORNIA               ,05200,LOS ANGELES            ,"546,803","3,262,540,686",497.21,"2,754,404,626",419.77,"56,960,364","422,441,746","28,733,950",1.108,"532,924","2,730,270,956",426.93,1.103,1.124
CALIFORNIA               ,05300,MADERA                 ,"11,660","47,415,197",338.87,"40,302,725",288.04,"754,443","6,020,009","338,020",1.001,"11,153","42,380,818",316.66,1.012,1.000
CALIFORNIA               ,05310,MARIN                  ,"23,699","111,467,292",391.95,"103,238,944",363.02,"2,259,938","5,195,684","772,726",0.919,"21,325","86,305,429",337.25,0.970,0.915
CALIFORNIA               ,05320,MARIPOSA               ,"2,822","11,275,721",332.97,"9,863,713",291.27,"247,050","1,084,185","80,773",0.917,"2,684","10,229,767",317.55,0.953,0.890
CALIFORNIA               ,05330,MENDOCINO              ,"11,866","49,153,612",345.20,"44,138,483",309.98,"958,570","3,745,353","311,206",0.961,"11,387","38,422,700",281.17,0.982,0.903
CALIFORNIA               ,05340,MERCED                 ,"18,030","82,851,026",382.93,"69,439,242",320.94,"2,151,809","10,222,542","1,037,433",1.010,"17,820","67,551,037",315.88,1.023,1.031
CALIFORNIA               ,05350,MODOC                  ,"1,513","4,653,961",256.33,"4,148,013",228.47,"142,215","323,781","39,952",0.970,"1,472","4,949,626",280.08,0.989,0.844
CALIFORNIA               ,05360,MONO                   ,"1,235","3,966,581",267.65,"3,720,775",251.06,"70,096","159,005","16,705",0.845,"1,168","4,227,698",301.40,0.916,0.781
CALIFORNIA               ,05370,MONTEREY               ,"38,259","178,653,866",389.13,"168,192,366",366.35,"1,737,660","8,136,465","587,375",0.975,"36,146","133,472,093",307.72,0.991,0.961
CALIFORNIA               ,05380,NAPA                   ,"12,305","63,374,678",429.19,"58,578,241",396.71,"462,466","4,155,076","178,895",1.038,"10,844","52,269,328",401.65,1.050,1.032
CALIFORNIA               ,05390,NEVADA                 ,"14,177","54,750,817",321.83,"51,234,715",301.16,"885,404","2,389,001","241,697",0.926,"13,622","45,379,532",277.59,0.955,0.898
CALIFORNIA               ,05400,ORANGE                 ,"184,272","874,445,214",395.45,"792,002,662",358.17,"10,004,627","68,528,557","3,909,368",0.971,"166,807","791,822,971",395.58,1.005,1.031
CALIFORNIA               ,05410,PLACER                 ,"24,251","85,651,364",294.32,"79,017,851",271.53,"1,402,582","4,741,234","489,697",0.905,"22,150","74,699,483",281.03,0.959,0.917
CALIFORNIA               ,05420,PLUMAS                 ,"3,551","13,070,381",306.73,"12,450,147",292.17,"142,935","431,797","45,502",0.908,"3,409","12,647,090",309.14,0.946,0.892
CALIFORNIA               ,05430,RIVERSIDE              ,"108,777","535,874,106",410.53,"482,215,122",369.42,"6,102,851","45,353,859","2,202,274",0.945,"101,806","411,826,153",337.10,0.992,1.006
CALIFORNIA               ,05440,SACRAMENTO             ,"69,652","306,659,704",366.90,"262,218,019",313.72,"8,600,109","32,423,221","3,418,355",0.984,"65,671","205,786,917",261.13,1.044,0.960
CALIFORNIA               ,05450,SAN BENITO             ,"4,266","21,276,458",415.62,"19,288,920",376.80,"394,454","1,498,689","94,395",0.976,"3,995","15,340,849",319.99,0.993,0.968
CALIFORNIA               ,05460,SAN BERNARDINO         ,"74,724","445,029,899",496.30,"384,883,913",429.23,"7,392,266","49,647,371","3,106,349",0.991,"70,037","264,790,766",315.06,1.043,1.016
CALIFORNIA               ,05470,SAN DIEGO              ,"178,414","847,356,749",395.78,"764,393,888",357.03,"13,184,132","64,594,558","5,184,171",0.987,"166,005","621,181,143",311.83,1.028,1.009
CALIFORNIA               ,05480,SAN FRANCISCO          ,"61,146","308,823,262",420.88,"254,406,519",346.72,"16,650,131","29,367,319","8,399,293",1.167,"58,268","207,779,551",297.16,1.127,1.053
CALIFORNIA               ,05490,SAN JOAQUIN            ,"41,636","190,355,256",380.99,"166,755,554",333.76,"2,279,110","20,640,280","680,312",1.014,"40,531","138,206,065",284.15,1.038,1.001
CALIFORNIA               ,05500,SAN LUIS OBISPO        ,"32,290","108,684,181",280.49,"101,378,447",261.64,"1,376,037","5,585,568","344,129",0.935,"31,151","116,344,557",311.23,0.964,0.893
CALIFORNIA               ,05510,SAN MATEO              ,"48,939","210,040,962",357.66,"192,177,089",327.24,"7,556,441","7,959,062","2,348,370",0.913,"43,723","164,275,008",313.10,0.984,0.909
CALIFORNIA               ,05520,SANTA BARBARA          ,"39,085","135,955,770",289.87,"121,840,153",259.78,"2,499,109","10,736,397","880,111",0.967,"37,173","142,648,557",319.78,0.996,0.964
CALIFORNIA               ,05530,SANTA CLARA            ,"101,184","454,066,261",373.96,"399,382,610",328.92,"13,691,127","35,176,318","5,816,206",1.032,"95,027","350,644,287",307.49,1.061,0.942
CALIFORNIA               ,05540,SANTA CRUZ             ,"21,790","106,461,729",407.15,"94,874,810",362.84,"1,262,800","9,968,099","356,020",0.966,"20,369","72,325,559",295.88,0.989,0.992
CALIFORNIA               ,05550,SHASTA                 ,"26,741","118,922,492",370.60,"109,341,195",340.74,"1,715,041","7,328,809","537,447",0.948,"26,074","97,983,620",313.16,0.971,0.912
CALIFORNIA               ,05560,SIERRA                 ,545,"1,915,728",292.92,"1,826,264",279.25,"19,833","60,524","9,107",0.967,514,"1,760,669",285.17,0.986,0.836
CALIFORNIA               ,05570,SISKIYOU               ,"8,199","26,807,630",272.47,"25,510,822",259.29,"312,899","889,380","94,529",0.954,"7,922","26,389,776",277.57,0.975,0.874
CALIFORNIA               ,05580,SOLANO                 ,"22,458","103,844,697",385.33,"92,627,877",343.71,"1,326,728","9,364,336","525,756",0.962,"19,059","66,131,231",289.15,1.001,0.904
CALIFORNIA               ,05590,SONOMA                 ,"37,032","174,715,815",393.16,"160,782,720",361.81,"2,805,619","9,988,356","1,139,120",0.967,"34,277","128,849,773",313.25,0.989,0.989
CALIFORNIA               ,05600,STANISLAUS             ,"27,660","143,244,748",431.56,"125,571,156",378.32,"1,704,068","15,698,813","270,711",1.039,"26,845","93,947,419",291.63,1.058,0.977
CALIFORNIA               ,05610,SUTTER                 ,"9,795","40,702,820",346.29,"35,437,678",301.49,"450,938","4,697,268","116,936",0.969,"9,701","33,969,815",291.78,0.994,1.009
CALIFORNIA               ,05620,TEHAMA                 ,"7,695","30,744,160",332.95,"28,085,605",304.15,"381,832","2,193,172","83,551",0.970,"7,459","26,823,531",299.66,0.986,0.921
CALIFORNIA               ,05630,TRINITY                ,"3,056","10,632,620",289.94,"9,769,078",266.39,"154,650","663,756","45,136",0.907,"2,924","10,210,258",290.93,0.949,0.931
CALIFORNIA               ,05640,TULARE                 ,"32,692","142,106,826",362.24,"119,364,127",304.26,"1,147,092","21,264,652","330,955",1.039,"31,776","116,386,023",305.22,1.034,1.001
CALIFORNIA               ,05650,TUOLUMNE               ,"9,636","33,577,302",290.38,"31,251,248",270.26,"670,439","1,520,951","134,664",0.926,"9,321","35,371,617",316.22,0.953,0.949
CALIFORNIA               ,05660,VENTURA                ,"63,659","266,904,229",349.39,"248,291,537",325.03,"2,833,569","14,682,416","1,096,707",0.951,"59,491","270,971,143",379.57,0.989,0.980
CALIFORNIA               ,05670,YOLO                   ,"9,283","35,236,151",316.31,"30,793,703",276.43,"949,566","3,205,612","287,270",1.020,"8,375","26,146,164",260.14,1.044,0.947
CALIFORNIA               ,05680,YUBA                   ,"5,993","26,673,224",370.89,"23,224,315",322.94,"293,674","3,086,041","69,194",0.982,"5,847","20,638,305",294.14,0.998,1.045
COLORADO                 ,06000,ADAMS                  ,"15,102","76,007,611",419.41,"69,482,539",383.41,"2,000,648","3,710,624","813,800",0.911,"13,401","52,426,461",325.99,0.990,0.957
COLORADO                 ,06010,ALAMOSA                ,"1,318","5,510,062",348.39,"5,089,986",321.83,"36,656","371,143","12,277",1.043,"1,271","4,050,721",265.59,1.032,0.919
COLORADO                 ,06020,ARAPAHOE               ,"31,421","126,582,231",335.72,"119,120,318",315.93,"2,762,497","3,647,679","1,051,737",0.875,"28,302","115,109,203",338.93,0.956,0.956
COLORADO                 ,06030,ARCHULETA              ,"1,516","3,908,987",214.87,"3,700,814",203.43,"37,473","159,940","10,760",0.858,"1,454","4,520,248",259.03,0.920,0.767
COLORADO                 ,06040,BACA                   ,881,"3,603,415",340.85,"3,426,547",324.12,"39,566","121,199","16,103",1.067,847,"3,307,440",325.12,1.034,0.936
