"AGED -- 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
BENEFICIARIES ENROLLED IN PARTS A AND/OR B  ,,,,,,,,,,,,,,
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY,,,,,,,,,,,,,,
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES
04310,ARKANSAS                 ,INDEPENDENCE,"5,316","25,299,063",396.59,"22,306,554",349.68,"110,424","2,840,603","41,481","5,067","21,655,979",356.16,1.007
04320,ARKANSAS                 ,IZARD,"2,445","9,485,902",323.31,"8,851,812",301.70,"25,881","596,832","11,376","2,328","9,302,122",332.98,0.934
04330,ARKANSAS                 ,JACKSON,"2,763","16,422,298",495.30,"14,966,695",451.40,"111,058","1,285,717","58,827","2,662","11,077,481",346.78,1.028
04340,ARKANSAS                 ,JEFFERSON,"8,668","32,099,988",308.61,"27,718,490",266.48,"728,204","3,162,849","490,443","8,050","29,312,771",303.44,0.962
04350,ARKANSAS                 ,JOHNSON,"2,750","9,124,519",276.50,"8,225,027",249.24,"93,677","775,914","29,900","2,556","7,827,109",255.19,0.894
04360,ARKANSAS                 ,LAFAYETTE,"1,080","5,302,980",409.18,"4,920,121",379.64,"37,724","332,596","12,537","1,037","4,288,135",344.59,0.978
04370,ARKANSAS                 ,LAWRENCE,"3,014","12,529,368",346.42,"11,305,000",312.57,"149,972","1,006,009","68,386","2,908","11,227,413",321.74,0.940
04380,ARKANSAS                 ,LEE,"1,055","5,045,121",398.51,"4,436,757",350.45,"97,910","468,248","42,205",995,"3,919,044",328.23,1.013
04390,ARKANSAS                 ,LINCOLN,"1,293","5,344,555",344.45,"4,688,322",302.16,"104,150","487,249","64,833","1,211","4,925,399",338.93,1.012
04400,ARKANSAS                 ,LITTLE RIVER,"1,972","10,951,552",462.79,"10,232,994",432.43,"124,643","545,959","47,955","1,876","9,229,627",409.99,1.003
04410,ARKANSAS                 ,LOGAN,"3,041","12,538,596",343.60,"11,857,724",324.94,"60,986","588,309","31,576","2,922","10,780,991",307.47,0.902
04420,ARKANSAS                 ,LONOKE,"6,581","28,051,007",355.20,"25,877,031",327.67,"252,900","1,766,334","154,741","6,198","24,046,943",323.32,0.962
04430,ARKANSAS                 ,MADISON,"2,288","6,826,314",248.63,"6,298,584",229.41,"108,977","378,659","40,093","2,048","6,720,930",273.48,0.864
04440,ARKANSAS                 ,MARION,"2,651","8,130,923",255.59,"7,693,757",241.85,"51,838","368,232","17,094","2,522","8,163,496",269.74,0.929
04450,ARKANSAS                 ,MILLER,"5,049","23,815,624",393.07,"21,790,304",359.65,"286,626","1,630,578","108,115","4,777","19,326,397",337.14,1.006
04460,ARKANSAS                 ,MISSISSIPPI,"4,824","21,587,925",372.93,"19,301,647",333.43,"289,649","1,890,292","106,334","4,612","17,852,757",322.58,0.984
04470,ARKANSAS                 ,MONROE,"1,359","6,028,653",369.67,"5,403,736",331.35,"71,250","525,846","27,820","1,304","5,136,372",328.24,0.967
04480,ARKANSAS                 ,MONTGOMERY,"1,572","4,796,078",254.25,"4,510,414",239.10,"19,878","254,820","10,965","1,486","5,368,558",301.06,0.918
04490,ARKANSAS                 ,NEVADA,"1,288","6,165,535",398.91,"5,768,532",373.22,"33,018","347,493","16,490","1,240","4,538,933",305.04,1.014
04500,ARKANSAS                 ,NEWTON,"1,138","2,937,271",215.09,"2,665,205",195.17,"30,735","230,830","10,498","1,085","3,408,311",261.78,0.841
04510,ARKANSAS                 ,OUACHITA,"3,744","15,579,479",346.77,"14,376,382",319.99,"121,908","1,029,938","51,250","3,589","13,270,996",308.14,0.974
04520,ARKANSAS                 ,PERRY,"1,457","5,365,896",306.90,"4,921,301",281.47,"60,231","358,613","25,750","1,358","4,833,994",296.64,0.943
04530,ARKANSAS                 ,PHILLIPS,"2,601","11,831,683",379.07,"10,399,194",333.18,"220,281","1,133,177","79,030","2,462","9,171,493",310.44,0.982
04540,ARKANSAS                 ,PIKE,"1,757","5,519,078",261.77,"5,278,710",250.37,"4,756","233,038","2,573","1,701","5,795,568",283.93,0.936
04550,ARKANSAS                 ,POINSETT,"3,375","15,734,724",388.51,"14,201,090",350.64,"195,240","1,252,547","85,845","3,266","12,519,813",319.45,1.013
04560,ARKANSAS                 ,POLK,"3,602","12,774,400",295.54,"11,983,767",277.25,"79,314","676,743","34,574","3,421","11,384,879",277.33,0.910
04570,ARKANSAS                 ,POPE,"6,768","25,783,073",317.46,"23,266,733",286.48,"181,832","2,253,790","80,717","6,478","22,328,040",287.23,0.916
04580,ARKANSAS                 ,PRAIRIE,"1,377","7,336,601",444.00,"6,785,902",410.67,"36,459","496,339","17,899","1,324","5,066,112",318.86,1.022
04590,ARKANSAS                 ,PULASKI,"43,287","172,729,095",332.53,"156,017,638",300.36,"2,634,994","12,506,246","1,570,216","39,628","156,493,020",329.09,0.963
04600,ARKANSAS                 ,RANDOLPH,"2,444","9,833,099",335.28,"8,940,210",304.84,"119,851","738,481","34,555","2,344","9,619,111",341.98,0.912
04610,ARKANSAS                 ,ST. FRANCIS,"2,911","11,656,294",333.69,"10,170,434",291.15,"278,476","1,090,263","117,118","2,764","10,398,038",313.50,0.946
04620,ARKANSAS                 ,SALINE,"7,390","30,927,623",348.76,"28,716,671",323.82,"277,297","1,787,005","146,649","7,060","28,712,865",338.91,0.952
04630,ARKANSAS                 ,SCOTT,"1,533","6,002,484",326.29,"5,615,121",305.24,"49,754","319,252","18,355","1,460","4,805,276",274.27,0.906
04640,ARKANSAS                 ,SEARCY,"1,453","4,189,877",240.30,"3,896,317",223.46,"28,335","252,690","12,534","1,385","5,367,973",322.98,0.957
04650,ARKANSAS                 ,SEBASTIAN,"12,332","52,713,032",356.21,"48,212,943",325.80,"553,351","3,687,519","259,218","11,536","41,438,061",299.34,0.958
04660,ARKANSAS                 ,SEVIER,"1,903","8,266,336",361.99,"7,834,637",343.08,"65,791","343,673","22,234","1,811","7,803,572",359.08,0.995
04670,ARKANSAS                 ,SHARP,"3,537","14,388,602",339.00,"12,967,783",305.53,"64,033","1,326,190","30,594","3,423","14,342,471",349.17,0.984
04680,ARKANSAS                 ,STONE,"2,216","9,046,900",340.21,"8,461,298",318.19,"38,946","523,343","23,311","2,124","9,755,054",382.73,0.926
04690,ARKANSAS                 ,UNION,"6,246","24,894,766",332.14,"22,692,393",302.76,"296,701","1,746,665","159,007","6,009","20,744,803",287.69,0.936
04700,ARKANSAS                 ,VAN BUREN,"2,983","8,748,833",244.41,"8,048,636",224.85,"125,604","527,491","47,101","2,849","11,911,901",348.42,0.906
04710,ARKANSAS                 ,WASHINGTON,"16,919","62,048,246",305.61,"57,750,411",284.45,"949,510","2,994,078","354,245","15,401","52,986,330",286.70,0.898
04720,ARKANSAS                 ,WHITE,"10,225","46,084,622",375.59,"42,224,139",344.13,"248,410","3,500,010","112,061","9,685","35,442,069",304.96,0.974
04730,ARKANSAS                 ,WOODRUFF,"1,175","4,908,733",348.14,"4,421,763",313.60,"37,066","436,126","13,777","1,130","4,513,390",332.85,1.033
04740,ARKANSAS                 ,YELL,"2,905","15,638,572",448.61,"14,690,965",421.43,"65,609","847,291","34,705","2,786","10,666,671",319.06,1.000
05000,CALIFORNIA               ,ALAMEDA,"80,657","442,125,934",456.80,"386,646,548",399.48,"6,004,100","46,509,475","2,965,808","73,923","306,209,005",345.19,1.004
05010,CALIFORNIA               ,ALPINE,123,"632,875",428.78,"591,298",400.61,"20,201","15,516","5,857",118,"463,778",327.53,0.862
05020,CALIFORNIA               ,AMADOR,"5,648","21,957,583",323.97,"19,889,496",293.46,"291,863","1,706,492","69,731","5,314","19,500,486",305.80,0.882
05030,CALIFORNIA               ,BUTTE,"30,625","150,918,834",410.66,"136,643,493",371.82,"1,480,852","12,513,161","281,325","29,653","117,070,080",329.00,0.985
05040,CALIFORNIA               ,CALAVERAS,"7,503","28,932,118",321.34,"26,306,397",292.18,"491,583","2,023,136","111,000","7,109","26,513,014",310.79,0.839
05050,CALIFORNIA               ,COLUSA,"2,382","10,917,656",381.95,"9,640,057",337.25,"322,715","892,102","62,781","2,252","8,469,015",313.39,0.966
05060,CALIFORNIA               ,CONTRA COSTA,"63,914","321,189,234",418.78,"297,500,157",387.89,"3,708,168","18,585,543","1,395,365","56,335","249,434,210",368.97,0.951
05070,CALIFORNIA               ,DEL NORTE,"3,438","14,195,789",344.09,"12,853,723",311.56,"149,131","1,166,656","26,278","3,350","12,446,509",309.61,0.939
05080,CALIFORNIA               ,EL DORADO,"16,995","70,547,050",345.92,"64,555,339",316.54,"1,176,065","4,564,676","250,970","15,481","62,906,904",338.62,0.886
05090,CALIFORNIA               ,FRESNO,"59,594","256,084,383",358.10,"217,208,021",303.73,"5,100,994","32,029,963","1,745,402","57,293","237,515,278",345.47,0.994
05100,CALIFORNIA               ,GLENN,"3,499","14,972,713",356.60,"13,790,177",328.43,"168,343","987,775","26,417","3,381","11,945,965",294.44,0.917
05110,CALIFORNIA               ,HUMBOLDT,"16,356","60,928,778",310.43,"54,968,472",280.06,"808,106","5,006,277","145,922","15,646","54,856,183",292.17,0.883
05120,CALIFORNIA               ,IMPERIAL,"17,099","75,706,259",368.96,"62,952,314",306.80,"1,392,991","11,050,432","310,519","16,297","71,494,775",365.58,1.008
05130,CALIFORNIA               ,INYO,"2,561","11,557,431",376.07,"10,988,100",357.55,"120,888","411,791","36,650","2,504","11,582,301",385.46,0.873
05140,CALIFORNIA               ,KERN,"42,869","210,500,413",409.19,"182,614,795",354.99,"1,903,076","25,348,881","633,661","40,364","183,532,580",378.91,1.028
05150,CALIFORNIA               ,KINGS,"9,322","44,593,183",398.64,"37,680,242",336.84,"645,175","6,077,144","190,621","8,943","38,542,976",359.15,0.986
05160,CALIFORNIA               ,LAKE,"9,379","54,041,701",480.17,"49,040,656",435.73,"716,922","4,064,534","219,589","8,933","36,321,098",338.83,0.979
05170,CALIFORNIA               ,LASSEN,"3,161","14,151,618",373.08,"13,319,115",351.13,"105,127","684,959","42,415","3,016","11,995,604",331.44,0.852
05200,CALIFORNIA               ,LOS ANGELES,"561,559","3,328,401,271",493.92,"2,805,011,985",416.25,"60,723,757","435,190,435","27,475,092","536,939","2,887,416,476",448.13,1.142
05300,CALIFORNIA               ,MADERA,"11,513","50,205,487",363.40,"42,375,157",306.72,"788,426","6,735,219","306,682","10,798","43,942,909",339.13,0.995
05310,CALIFORNIA               ,MARIN,"25,668","110,458,273",358.61,"101,525,090",329.61,"2,848,118","5,301,879","783,184","22,678","97,210,618",357.21,0.884
05320,CALIFORNIA               ,MARIPOSA,"2,859","11,543,028",336.45,"9,961,998",290.37,"303,606","1,183,746","93,678","2,710","11,439,642",351.77,0.864
05330,CALIFORNIA               ,MENDOCINO,"12,366","56,789,408",382.70,"51,319,028",345.83,"968,591","4,209,441","292,346","11,774","39,890,470",282.33,0.847
05340,CALIFORNIA               ,MERCED,"19,449","93,234,880",399.48,"78,132,996",334.78,"2,809,448","11,181,464","1,110,971","19,059","77,083,156",337.04,1.025
05350,CALIFORNIA               ,MODOC,"1,544","5,634,078",304.08,"5,184,375",279.81,"118,740","292,457","38,504","1,499","5,565,064",309.38,0.829
05360,CALIFORNIA               ,MONO,"1,497","4,900,277",272.78,"4,612,903",256.79,"72,047","200,514","14,811","1,403","5,663,093",336.37,0.719
05370,CALIFORNIA               ,MONTEREY,"39,967","188,074,538",392.15,"175,933,368",366.83,"1,959,151","9,546,513","635,505","37,392","143,392,720",319.57,0.938
05380,CALIFORNIA               ,NAPA,"12,451","64,582,592",432.25,"58,533,803",391.76,"588,565","5,259,587","200,636","10,815","50,553,144",389.53,0.992
05390,CALIFORNIA               ,NEVADA,"14,755","53,027,312",299.49,"49,191,359",277.82,"826,273","2,818,184","191,493","14,081","52,574,153",311.14,0.873
05400,CALIFORNIA               ,ORANGE,"189,935","840,841,735",368.92,"762,684,009",334.63,"9,916,843","64,820,114","3,420,767","169,491","873,935,145",429.69,1.042
05410,CALIFORNIA               ,PLACER,"26,845","91,867,066",285.18,"83,906,289",260.47,"1,965,722","5,477,426","517,628","24,208","92,103,614",317.06,0.898
05420,CALIFORNIA               ,PLUMAS,"3,744","14,510,945",322.98,"13,677,816",304.44,"167,334","622,000","43,793","3,562","15,364,955",359.46,0.871
05430,CALIFORNIA               ,RIVERSIDE,"111,034","494,101,124",370.83,"437,896,414",328.65,"6,940,650","47,062,966","2,201,093","102,649","463,398,094",376.20,1.027
05440,CALIFORNIA               ,SACRAMENTO,"73,891","327,595,700",369.46,"278,409,968",313.99,"10,577,957","35,240,195","3,367,577","69,906","236,437,374",281.85,0.963
05450,CALIFORNIA               ,SAN BENITO,"4,524","22,300,388",410.78,"19,977,230",367.99,"547,529","1,672,642","102,987","4,214","16,124,548",318.87,0.936
05460,CALIFORNIA               ,SAN BERNARDINO,"76,925","402,999,445",436.57,"343,581,849",372.20,"7,357,937","48,997,080","3,062,577","70,705","293,385,731",345.79,1.071
05470,CALIFORNIA               ,SAN DIEGO,"186,549","800,455,852",357.57,"714,422,208",319.14,"16,731,352","63,654,287","5,648,002","170,492","688,466,878",336.51,1.010
05480,CALIFORNIA               ,SAN FRANCISCO,"61,776","309,195,302",417.09,"252,290,938",340.33,"18,526,282","30,616,028","7,762,052","57,896","222,117,005",319.71,1.043
05490,CALIFORNIA               ,SAN JOAQUIN,"43,894","223,205,348",423.76,"195,900,730",371.92,"2,891,086","23,734,393","679,139","42,406","156,440,677",307.43,0.996
05500,CALIFORNIA               ,SAN LUIS OBISPO,"33,468","110,573,619",275.32,"103,070,952",256.64,"1,226,127","5,982,939","293,600","32,019","131,161,172",341.36,0.879
05510,CALIFORNIA               ,SAN MATEO,"51,058","197,328,027",322.07,"177,078,952",289.02,"8,659,397","9,290,952","2,298,723","44,608","183,248,211",342.33,0.874
05520,CALIFORNIA               ,SANTA BARBARA,"40,708","136,979,697",280.41,"121,100,746",247.91,"2,881,244","11,993,525","1,004,178","38,388","157,670,497",342.27,0.960
05530,CALIFORNIA               ,SANTA CLARA,"110,358","473,701,604",357.70,"410,343,366",309.86,"15,660,698","42,182,044","5,515,495","101,933","413,661,317",338.18,0.944
05540,CALIFORNIA               ,SANTA CRUZ,"23,380","103,835,355",370.10,"91,379,274",325.70,"1,838,928","10,222,382","394,769","21,586","83,019,999",320.50,0.953
05550,CALIFORNIA               ,SHASTA,"27,243","133,026,668",406.91,"122,325,094",374.18,"2,091,134","8,069,109","541,329","26,468","104,818,269",330.02,0.915
05560,CALIFORNIA               ,SIERRA,552,"2,336,517",352.74,"2,163,739",326.65,"36,943","126,858","8,976",521,"2,280,597",364.78,0.862
05570,CALIFORNIA               ,SISKIYOU,"8,158","29,059,447",296.84,"27,572,194",281.65,"295,082","1,100,126","92,043","7,812","28,274,990",301.62,0.865
05580,CALIFORNIA               ,SOLANO,"23,229","101,955,096",365.76,"89,707,612",321.82,"1,541,467","10,274,728","431,288","19,226","71,897,524",311.63,0.885
05590,CALIFORNIA               ,SONOMA,"38,916","176,367,702",377.67,"160,324,975",343.31,"3,133,467","11,837,245","1,072,013","35,290","141,471,866",334.07,0.945
05600,CALIFORNIA               ,STANISLAUS,"28,908","138,650,195",399.69,"120,753,000",348.10,"1,984,641","15,565,155","347,397","27,732","106,499,756",320.03,0.985
05610,CALIFORNIA               ,SUTTER,"10,193","42,164,930",344.72,"36,567,941",298.96,"596,107","4,881,139","119,741","10,059","38,516,232",319.09,0.967
05620,CALIFORNIA               ,TEHAMA,"7,863","31,652,396",335.46,"28,657,811",303.72,"436,514","2,463,475","94,594","7,579","28,061,172",308.54,0.895
05630,CALIFORNIA               ,TRINITY,"3,454","15,334,342",369.97,"14,070,337",339.47,"242,099","960,913","60,991","3,300","11,945,849",301.66,0.911
05640,CALIFORNIA               ,TULARE,"33,760","153,108,911",377.93,"128,218,036",316.49,"1,687,271","22,786,458","417,143","32,544","128,665,262",329.46,0.978
05650,CALIFORNIA               ,TUOLUMNE,"9,866","40,606,766",342.99,"37,184,919",314.08,"647,121","2,639,408","135,316","9,448","39,733,726",350.46,0.948
05660,CALIFORNIA               ,VENTURA,"66,853","271,840,802",338.85,"252,166,475",314.33,"3,024,295","15,558,445","1,091,585","61,509","300,791,500",407.52,0.976
05670,CALIFORNIA               ,YOLO,"9,794","34,745,553",295.64,"29,849,652",253.98,"1,163,317","3,399,037","333,546","8,564","28,279,841",275.18,0.931
05680,CALIFORNIA               ,YUBA,"6,212","24,977,319",335.07,"21,711,218",291.25,"282,774","2,910,537","72,789","6,046","22,811,015",314.41,0.989
06000,COLORADO                 ,ADAMS,"15,476","63,763,824",343.35,"57,008,268",306.97,"2,414,587","3,519,595","821,371","13,443","56,393,534",349.58,0.952
06010,COLORADO                 ,ALAMOSA,"1,341","4,469,920",277.77,"4,109,157",255.35,"62,783","278,468","19,513","1,278","4,029,150",262.72,0.906
06020,COLORADO                 ,ARAPAHOE,"33,983","123,952,748",303.96,"115,541,539",283.33,"3,391,413","3,988,961","1,030,835","29,953","133,970,026",372.72,0.951
06030,COLORADO                 ,ARCHULETA,"1,642","4,618,333",234.39,"4,372,640",221.92,"48,444","185,330","11,918","1,560","5,126,028",273.83,0.760
06040,COLORADO                 ,BACA,882,"3,516,198",332.22,"3,368,010",318.22,"37,779","94,278","16,129",845,"3,404,403",335.74,0.880
06050,COLORADO                 ,BENT,661,"2,697,140",340.03,"2,503,160",315.58,"19,802","164,927","9,251",588,"2,160,803",306.24,1.000
06060,COLORADO                 ,BOULDER,"21,105","68,623,281",270.96,"66,073,578",260.89,"596,189","1,789,071","164,442","18,950","75,425,680",331.69,0.869
06070,COLORADO                 ,CHAFFEE,"2,841","10,065,819",295.25,"9,767,079",286.49,"84,141","198,772","15,826","2,716","10,557,860",323.94,0.827
06080,COLORADO                 ,CHEYENNE,257,"2,152,968",698.11,"2,090,649",677.90,"11,190","41,246","9,882",249,"1,124,174",376.23,1.043
06090,COLORADO                 ,CLEAR CREEK,448,"1,921,276",357.38,"1,819,689",338.48,"31,448","63,265","6,872",384,"1,444,335",313.44,0.887
06100,COLORADO                 ,CONEJOS,812,"2,705,242",277.63,"2,556,458",262.36,"15,443","119,427","13,912",812,"2,939,477",301.67,0.904
06110,COLORADO                 ,COSTILLA,547,"1,425,832",217.22,"1,311,409",199.79,"8,206","103,393","2,822",528,"1,728,155",272.75,0.858
06120,COLORADO                 ,CROWLEY,445,"2,165,158",405.46,"1,965,726",368.11,"35,730","152,901","10,800",420,"1,504,879",298.59,0.986
06130,COLORADO                 ,CUSTER,743,"1,763,492",197.79,"1,575,658",176.72,"39,977","134,455","13,400",692,"1,823,540",219.60,0.717
06140,COLORADO                 ,DELTA,"4,489","12,527,864",232.57,"11,583,360",215.03,"272,329","621,898","50,275","4,195","13,082,571",259.88,0.801
06150,COLORADO                 ,DENVER,"29,531","125,145,172",353.15,"110,869,444",312.86,"4,976,350","6,896,970","2,402,408","27,179","117,684,231",360.83,0.987
06160,COLORADO                 ,DOLORES,306,"769,637",209.60,"737,929",200.96,"4,172","25,273","2,261",293,"1,046,971",297.77,0.837
06170,COLORADO                 ,DOUGLAS,"7,815","23,809,501",253.89,"22,835,054",243.50,"354,016","523,663","96,767","6,820","28,290,236",345.68,0.880
06180,COLORADO                 ,EAGLE,"2,246","7,155,764",265.50,"6,668,097",247.41,"133,352","316,270","38,044","2,007","7,604,909",315.77,0.709
06190,COLORADO                 ,ELBERT,"1,498","4,235,219",235.60,"4,037,891",224.63,"55,499","119,822","22,007","1,299","4,914,334",315.26,0.814
06200,COLORADO                 ,EL PASO,"45,013","151,591,833",280.64,"143,564,054",265.78,"897,344","6,864,907","265,525","41,894","164,690,114",327.59,0.889
06210,COLORADO                 ,FREMONT,"5,989","17,795,137",247.61,"16,787,410",233.59,"126,999","830,842","49,883","5,700","19,956,603",291.76,0.908
06220,COLORADO                 ,GARFIELD,"4,142","12,415,145",249.78,"11,509,642",231.56,"209,314","640,616","55,572","3,873","14,678,499",315.83,0.829
06230,COLORADO                 ,GILPIN,201,"621,946",257.86,"571,474",236.93,"20,101","27,629","2,742",160,"621,676",323.79,0.768
06240,COLORADO                 ,GRAND,"1,216","5,442,474",372.98,"5,205,353",356.73,"74,321","136,658","26,139","1,148","4,799,107",348.37,0.782
06250,COLORADO                 ,GUNNISON,"1,160","3,037,621",218.22,"2,874,570",206.51,"47,497","98,829","16,725","1,091","4,474,452",341.77,0.783
06260,COLORADO                 ,HINSDALE,136,"407,281",249.56,"371,046",227.36,"6,891","27,201","2,142",128,"519,116",337.97,0.656
06270,COLORADO                 ,HUERFANO,"1,227","5,006,705",340.04,"4,685,480",318.22,"37,435","258,380","25,408","1,184","4,537,003",319.33,0.961
06280,COLORADO                 ,JACKSON,229,"774,290",281.76,"737,621",268.42,"11,102","23,125","2,441",215,"773,147",299.67,0.737
06290,COLORADO                 ,JEFFERSON,"30,694","102,760,145",278.99,"97,060,212",263.52,"1,631,912","3,261,373","806,645","25,748","112,115,551",362.86,0.953
06300,COLORADO                 ,KIOWA,272,"1,341,332",410.95,"1,282,598",392.95,"3,319","54,229","1,186",258,"1,215,528",392.61,0.908
06310,COLORADO                 ,KIT CARSON,"1,138","5,586,886",409.12,"5,297,354",387.91,"94,060","142,098","53,372","1,102","4,832,626",365.44,0.894
06320,COLORADO                 ,LAKE,492,"2,025,909",343.14,"1,939,574",328.52,"23,593","54,827","7,913",461,"1,628,517",294.38,0.868
06330,COLORADO                 ,LA PLATA,"5,211","14,229,615",227.56,"13,574,554",217.08,"93,570","536,136","25,353","4,869","17,083,959",292.39,0.870
06340,COLORADO                 ,LARIMER,"25,622","85,657,541",278.59,"81,642,895",265.54,"1,293,182","2,330,732","390,730","23,932","89,664,418",312.22,0.895
06350,COLORADO                 ,LAS ANIMAS,"2,122","7,437,096",292.06,"7,029,070",276.04,"84,106","287,720","36,197","2,041","6,567,979",268.17,0.868
06360,COLORADO                 ,LINCOLN,742,"3,709,394",416.60,"3,518,239",395.13,"39,577","120,799","30,778",709,"3,543,864",416.53,1.070
06370,COLORADO                 ,LOGAN,"2,653","11,021,790",346.21,"10,605,669",333.13,"103,252","283,383","29,485","2,551","9,531,878",311.38,0.893
06380,COLORADO                 ,MESA,"12,701","33,003,660",216.54,"30,768,741",201.88,"600,860","1,337,229","296,828","11,467","35,125,592",255.27,0.807
06390,COLORADO                 ,MINERAL,126,"355,049",234.82,"334,847",221.46,"1,952","17,119","1,130",118,"389,085",274.78,0.797
06400,COLORADO                 ,MOFFAT,"1,316","5,571,200",352.79,"5,355,109",339.10,"80,397","118,779","16,913","1,243","5,104,734",342.23,0.852
06410,COLORADO                 ,MONTEZUMA,"3,545","10,783,932",253.50,"10,415,745",244.85,"61,384","285,039","21,763","3,366","12,342,304",305.56,0.894
06420,COLORADO                 ,MONTROSE,"5,306","13,057,236",205.07,"12,194,466",191.52,"184,702","636,659","41,408","4,977","15,502,925",259.58,0.818
06430,COLORADO                 ,MORGAN,"3,350","15,305,161",380.73,"14,412,397",358.52,"219,677","604,701","68,383","3,194","12,610,570",329.02,0.936
06440,COLORADO                 ,OTERO,"2,844","10,907,964",319.62,"10,019,181",293.58,"130,580","721,927","36,276","2,716","9,246,251",283.70,1.018
06450,COLORADO                 ,OURAY,553,"1,010,825",152.32,"945,763",142.52,"7,352","54,213","3,495",527,"1,408,365",222.70,0.708
06460,COLORADO                 ,PARK,"1,094","2,551,591",194.36,"2,418,962",184.26,"39,493","81,145","11,991",956,"3,721,820",324.43,0.764
06470,COLORADO                 ,PHILLIPS,844,"6,758,196",667.28,"6,565,764",648.28,"57,916","120,567","13,948",819,"4,981,715",506.89,0.970
06480,COLORADO                 ,PITKIN,"1,418","4,791,840",281.61,"4,342,069",255.18,"207,964","193,647","48,159","1,287","7,308,666",473.24,0.718
06490,COLORADO                 ,PROWERS,"1,678","7,788,150",386.78,"7,329,691",364.01,"98,611","339,289","20,558","1,638","6,703,593",341.05,0.949
06500,COLORADO                 ,PUEBLO,"16,076","61,716,160",319.92,"56,152,835",291.08,"924,957","4,161,338","477,028","15,265","57,715,014",315.07,0.992
06510,COLORADO                 ,RIO BLANCO,594,"3,296,470",462.47,"3,176,839",445.68,"31,817","75,593","12,218",567,"2,431,833",357.41,0.856
06520,COLORADO                 ,RIO GRANDE,"1,394","4,631,537",276.87,"4,309,493",257.62,"44,547","261,542","15,952","1,346","5,117,691",316.85,0.899
