"AGED -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY, REIMBURSEMENTS FOR HOSPICE AND COST CONTRACTS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
36840,OHIO                     ,WARREN                 ,"13,141","51,751,505",328.18,"47,583,594",301.75,"1,736,820","1,606,510","824,581","11,717","50,884,587",361.90,0.999,,,,,,
36850,OHIO                     ,WASHINGTON             ,"9,039","40,758,404",375.76,"38,253,555",352.67,"603,116","1,698,079","203,651","8,546","37,026,069",361.05,1.004,,,,,,
36860,OHIO                     ,WAYNE                  ,"10,259","40,042,515",325.26,"36,549,693",296.89,"1,353,158","1,532,050","607,613","9,245","36,350,796",327.66,1.008,,,,,,
36870,OHIO                     ,WILLIAMS               ,"4,329","17,515,758",337.18,"16,645,853",320.43,"339,026","408,743","122,135","4,000","16,100,981",335.44,1.003,,,,,,
36880,OHIO                     ,WOOD                   ,"9,599","38,368,926",333.10,"34,273,114",297.54,"1,486,577","1,837,000","772,233","8,793","36,000,955",341.19,0.993,,,,,,
36890,OHIO                     ,WYANDOT                ,"2,668","9,403,882",293.72,"8,705,352",271.91,"232,729","382,370","83,429","2,527","10,695,250",352.70,1.009,,,,,,
37000,OKLAHOMA                 ,ADAIR                  ,"2,675","12,479,498",388.77,"11,090,496",345.50,"105,035","1,237,465","46,501","2,445","10,933,182",372.64,1.050,,,,,,
37010,OKLAHOMA                 ,ALFALFA                ,"1,002","3,751,260",311.98,"3,360,228",279.46,"31,580","343,828","15,623",969,"4,426,680",380.69,0.919,,,,,,
37020,OKLAHOMA                 ,ATOKA                  ,"1,860","8,926,327",399.93,"8,198,661",367.32,"84,204","601,433","42,026","1,756","9,810,746",465.58,1.057,,,,,,
37030,OKLAHOMA                 ,BEAVER                 ,796,"3,128,558",327.53,"2,937,867",307.57,"20,648","157,194","12,847",742,"3,232,960",363.09,0.845,,,,,,
37040,OKLAHOMA                 ,BECKHAM                ,"2,442","10,703,663",365.26,"9,903,200",337.95,"67,650","711,050","21,761","2,309","10,970,260",395.92,0.995,,,,,,
37050,OKLAHOMA                 ,BLAINE                 ,"1,590","8,374,534",438.92,"7,872,698",412.62,"64,319","413,446","24,070","1,516","7,594,595",417.47,0.939,,,,,,
37060,OKLAHOMA                 ,BRYAN                  ,"6,209","32,827,476",440.59,"29,022,979",389.53,"348,958","3,259,352","196,186","5,848","32,873,511",468.44,1.085,,,,,,
37070,OKLAHOMA                 ,CADDO                  ,"4,519","18,643,565",343.80,"16,919,025",312.00,"249,365","1,402,126","73,048","4,244","20,070,160",394.09,0.971,,,,,,
37080,OKLAHOMA                 ,CANADIAN               ,"9,433","32,085,444",283.45,"29,292,864",258.78,"343,246","2,319,310","130,024","8,500","35,766,066",350.65,0.924,,,,,,
37090,OKLAHOMA                 ,CARTER                 ,"7,293","32,519,210",371.58,"30,301,209",346.24,"155,129","2,015,756","47,114","6,926","32,953,780",396.50,0.982,,,,,,
37100,OKLAHOMA                 ,CHEROKEE               ,"5,138","19,557,410",317.20,"17,512,060",284.03,"205,135","1,710,169","130,044","4,669","20,583,444",367.38,0.960,,,,,,
37110,OKLAHOMA                 ,CHOCTAW                ,"2,679","15,815,405",491.96,"14,446,839",449.39,"95,281","1,230,739","42,546","2,530","16,235,918",534.78,1.083,,,,,,
37120,OKLAHOMA                 ,CIMARRON               ,475,"3,082,169",540.73,"2,975,248",521.97,"24,371","76,858","5,692",456,"2,250,055",411.19,0.876,,,,,,
37130,OKLAHOMA                 ,CLEVELAND              ,"18,450","74,148,015",334.91,"68,691,227",310.26,"756,526","4,390,026","310,232","16,736","75,587,832",376.37,0.951,,,,,,
37140,OKLAHOMA                 ,COAL                   ,885,"5,403,789",508.83,"5,214,305",490.99,"14,986","168,481","6,015",843,"4,306,263",425.69,1.001,,,,,,
37150,OKLAHOMA                 ,COMANCHE               ,"12,246","48,197,107",327.98,"42,770,874",291.05,"499,030","4,849,527","77,674","11,664","47,731,025",341.01,1.040,,,,,,
37160,OKLAHOMA                 ,COTTON                 ,927,"3,169,609",284.93,"2,847,021",255.94,"31,177","283,141","8,268",887,"4,299,407",403.93,1.043,,,,,,
37170,OKLAHOMA                 ,CRAIG                  ,"3,102","11,131,489",299.04,"9,870,510",265.17,"149,003","1,050,633","61,342","2,904","11,011,242",315.98,0.995,,,,,,
37180,OKLAHOMA                 ,CREEK                  ,"6,590","25,281,396",319.69,"22,356,056",282.70,"562,452","2,035,689","327,197","5,953","25,069,210",350.93,0.916,,,,,,
37190,OKLAHOMA                 ,CUSTER                 ,"3,389","14,671,806",360.77,"13,446,852",330.65,"142,944","1,035,486","46,523","3,224","14,681,015",379.47,0.992,,,,,,
37200,OKLAHOMA                 ,DELAWARE               ,"6,121","23,278,466",316.92,"21,059,320",286.71,"200,339","1,933,053","85,752","5,743","23,834,598",345.85,0.919,,,,,,
37210,OKLAHOMA                 ,DEWEY                  ,940,"4,317,176",382.73,"4,054,601",359.45,"31,539","222,521","8,513",863,"3,351,127",323.59,0.918,,,,,,
37220,OKLAHOMA                 ,ELLIS                  ,699,"2,393,123",285.30,"2,068,981",246.66,"44,771","263,548","15,820",663,"2,562,776",322.12,0.894,,,,,,
37230,OKLAHOMA                 ,GARFIELD               ,"8,824","33,829,866",319.49,"30,520,401",288.23,"122,141","3,098,703","88,618","8,267","35,501,383",357.86,0.999,,,,,,
37240,OKLAHOMA                 ,GARVIN                 ,"4,582","17,656,657",321.12,"16,210,412",294.82,"160,106","1,227,354","58,785","4,289","18,790,763",365.10,0.951,,,,,,
37250,OKLAHOMA                 ,GRADY                  ,"5,729","22,415,081",326.05,"20,318,258",295.55,"287,596","1,711,380","97,846","5,412","27,059,145",416.65,0.980,,,,,,
37260,OKLAHOMA                 ,GRANT                  ,840,"3,173,237",314.81,"2,888,908",286.60,"10,517","265,713","8,097",806,"3,635,022",375.83,0.991,,,,,,
37270,OKLAHOMA                 ,GREER                  ,"1,017","5,988,119",490.67,"5,573,535",456.70,"39,048","363,857","11,677",974,"5,515,439",471.89,1.059,,,,,,
37280,OKLAHOMA                 ,HARMON                 ,451,"2,475,578",457.42,"2,272,796",419.95,"12,121","187,804","2,855",427,"2,051,251",400.32,1.152,,,,,,
37290,OKLAHOMA                 ,HARPER                 ,693,"2,717,954",326.83,"2,509,867",301.81,"24,574","177,198","6,312",660,"2,672,728",337.47,0.882,,,,,,
37300,OKLAHOMA                 ,HASKELL                ,"2,114","8,059,503",317.70,"7,386,638",291.18,"90,613","548,070","34,179","1,988","10,670,036",447.27,0.942,,,,,,
37310,OKLAHOMA                 ,HUGHES                 ,"2,075","7,480,183",300.41,"6,806,989",273.37,"104,545","528,308","40,340","1,935","8,807,981",379.33,0.944,,,,,,
37320,OKLAHOMA                 ,JACKSON                ,"3,092","13,528,756",364.62,"12,187,710",328.47,"114,176","1,195,243","31,626","2,939","14,784,637",419.21,1.033,,,,,,
37330,OKLAHOMA                 ,JEFFERSON              ,"1,178","6,141,874",434.48,"5,747,232",406.57,"43,975","338,505","12,160","1,119","5,759,464",428.91,1.005,,,,,,
37340,OKLAHOMA                 ,JOHNSTON               ,"1,617","7,657,786",394.65,"7,113,791",366.61,"56,463","465,940","21,590","1,523","9,140,940",500.16,1.057,,,,,,
37350,OKLAHOMA                 ,KAY                    ,"7,351","25,697,419",291.31,"23,223,896",263.27,"220,963","2,157,011","95,546","6,989","28,783,726",343.20,0.951,,,,,,
37360,OKLAHOMA                 ,KINGFISHER             ,"2,061","9,022,747",364.82,"8,457,482",341.97,"59,279","481,904","24,081","1,928","9,440,203",408.03,0.916,,,,,,
37370,OKLAHOMA                 ,KIOWA                  ,"1,662","7,481,563",375.13,"6,788,932",340.40,"51,095","629,182","12,353","1,570","6,794,105",360.62,1.030,,,,,,
37380,OKLAHOMA                 ,LATIMER                ,"1,197","5,093,239",354.58,"4,648,821",323.64,"52,432","365,263","26,722","1,122","6,712,664",498.56,1.066,,,,,,
37390,OKLAHOMA                 ,LE FLORE               ,"7,049","30,405,794",359.46,"27,683,150",327.27,"336,189","2,315,930","70,524","6,595","33,333,487",421.20,1.018,,,,,,
37400,OKLAHOMA                 ,LINCOLN                ,"4,121","15,793,253",319.37,"14,296,347",289.10,"216,596","1,203,114","77,194","3,795","16,415,619",360.47,0.920,,,,,,
37410,OKLAHOMA                 ,LOGAN                  ,"3,424","11,464,333",279.02,"10,700,645",260.43,"147,345","552,389","63,953","3,134","13,740,564",365.36,0.899,,,,,,
37420,OKLAHOMA                 ,LOVE                   ,"1,459","7,090,671",405.00,"6,758,171",386.00,"21,694","304,634","6,170","1,390","6,623,659",397.10,0.894,,,,,,
37430,OKLAHOMA                 ,MCCLAIN                ,"4,751","18,095,850",317.40,"16,494,330",289.31,"205,320","1,313,596","82,603","4,399","20,321,349",384.96,0.901,,,,,,
37440,OKLAHOMA                 ,MCCURTAIN              ,"4,722","22,025,933",388.71,"20,400,773",360.03,"143,596","1,418,066","63,497","4,465","27,058,608",505.01,1.067,,,,,,
37450,OKLAHOMA                 ,MCINTOSH               ,"4,022","16,506,271",342.00,"15,098,892",312.84,"136,331","1,213,772","57,275","3,746","17,320,692",385.32,0.919,,,,,,
37460,OKLAHOMA                 ,MAJOR                  ,"1,287","5,998,789",388.42,"5,509,937",356.77,"26,119","450,270","12,462","1,230","5,218,740",353.57,0.977,,,,,,
37470,OKLAHOMA                 ,MARSHALL               ,"2,632","12,139,600",384.36,"11,194,696",354.44,"85,549","814,818","44,535","2,485","13,151,060",441.01,1.015,,,,,,
37480,OKLAHOMA                 ,MAYES                  ,"5,480","20,994,541",319.26,"18,132,483",275.74,"394,473","2,266,290","201,293","5,065","22,646,209",372.59,0.942,,,,,,
37490,OKLAHOMA                 ,MURRAY                 ,"1,941","8,939,324",383.79,"8,433,263",362.07,"69,959","413,261","22,840","1,833","9,343,761",424.79,0.928,,,,,,
37500,OKLAHOMA                 ,MUSKOGEE               ,"10,780","42,323,567",327.18,"38,518,100",297.76,"283,631","3,384,361","137,473","9,939","44,404,960",372.31,0.983,,,,,,
37510,OKLAHOMA                 ,NOBLE                  ,"1,641","6,206,874",315.20,"5,775,445",293.29,"47,629","367,011","16,786","1,574","5,972,104",316.19,0.931,,,,,,
37520,OKLAHOMA                 ,NOWATA                 ,"1,681","7,023,444",348.18,"6,618,782",328.12,"84,021","292,272","28,368","1,595","6,313,348",329.85,0.943,,,,,,
37530,OKLAHOMA                 ,OKFUSKEE               ,"1,697","6,033,055",296.26,"5,359,392",263.18,"106,021","521,149","46,491","1,577","7,550,231",398.98,0.948,,,,,,
37540,OKLAHOMA                 ,OKLAHOMA               ,"75,412","299,173,502",330.60,"266,943,559",294.98,"5,560,329","24,211,339","2,458,272","67,608","303,929,466",374.62,0.981,,,,,,
37550,OKLAHOMA                 ,OKMULGEE               ,"5,318","20,692,582",324.25,"18,209,828",285.35,"373,945","1,924,615","184,193","4,954","22,165,531",372.86,0.931,,,,,,
37560,OKLAHOMA                 ,OSAGE                  ,"2,683","11,958,687",371.43,"11,005,429",341.83,"170,983","690,584","91,689","2,520","12,826,728",424.16,0.956,,,,,,
37570,OKLAHOMA                 ,OTTAWA                 ,"5,351","21,950,891",341.85,"19,605,167",305.32,"226,886","2,036,001","82,834","5,082","20,257,738",332.18,1.008,,,,,,
37580,OKLAHOMA                 ,PAWNEE                 ,"2,369","10,049,884",353.52,"8,917,730",313.70,"214,105","793,287","124,760","2,204","9,499,926",359.19,0.972,,,,,,
37590,OKLAHOMA                 ,PAYNE                  ,"8,411","32,281,153",319.83,"29,369,678",290.98,"384,416","2,384,175","142,883","7,817","32,451,183",345.95,0.944,,,,,,
37600,OKLAHOMA                 ,PITTSBURG              ,"6,865","25,344,819",307.66,"23,215,612",281.81,"207,708","1,847,399","74,098","6,363","29,278,218",383.44,0.949,,,,,,
37610,OKLAHOMA                 ,PONTOTOC               ,"5,310","20,922,226",328.35,"19,123,725",300.12,"170,846","1,571,624","56,030","4,928","23,874,209",403.72,0.975,,,,,,
37620,OKLAHOMA                 ,POTTAWATOMIE           ,"8,721","33,022,302",315.54,"29,409,486",281.02,"374,726","3,096,706","141,381","8,017","34,066,919",354.11,0.950,,,,,,
37630,OKLAHOMA                 ,PUSHMATAHA             ,"1,986","8,388,436",351.98,"7,726,833",324.22,"68,414","560,745","32,442","1,875","9,799,827",435.55,0.987,,,,,,
37640,OKLAHOMA                 ,ROGER MILLS            ,613,"2,475,264",336.50,"2,319,297",315.29,"22,193","124,467","9,306",577,"2,808,560",405.63,0.914,,,,,,
37650,OKLAHOMA                 ,ROGERS                 ,"7,291","23,707,444",270.97,"21,010,884",240.15,"400,020","2,106,131","190,408","6,547","27,370,751",348.39,0.887,,,,,,
37660,OKLAHOMA                 ,SEMINOLE               ,"3,532","14,180,326",334.57,"12,932,536",305.13,"170,105","1,021,125","56,559","3,280","15,532,626",394.63,0.982,,,,,,
37670,OKLAHOMA                 ,SEQUOYAH               ,"5,361","22,297,422",346.60,"20,302,573",315.59,"243,593","1,707,802","43,451","4,985","22,205,760",371.21,0.981,,,,,,
37680,OKLAHOMA                 ,STEPHENS               ,"6,363","25,380,409",332.40,"23,256,045",304.57,"230,072","1,818,044","76,246","6,012","29,041,548",402.55,1.032,,,,,,
37690,OKLAHOMA                 ,TEXAS                  ,"1,913","6,680,540",291.01,"6,212,294",270.62,"67,557","376,931","23,757","1,764","6,525,303",308.26,0.899,,,,,,
37700,OKLAHOMA                 ,TILLMAN                ,"1,281","5,921,570",385.22,"5,402,650",351.46,"42,074","468,053","8,791","1,217","6,173,239",422.71,1.104,,,,,,
37710,OKLAHOMA                 ,TULSA                  ,"59,185","213,743,749",300.95,"190,271,107",267.90,"4,394,389","16,653,346","2,424,905","51,919","216,590,197",347.64,0.936,,,,,,
37720,OKLAHOMA                 ,WAGONER                ,"3,433","13,126,645",318.64,"11,632,664",282.37,"166,167","1,255,770","72,041","3,117","13,172,114",352.16,0.884,,,,,,
37730,OKLAHOMA                 ,WASHINGTON             ,"8,717","23,215,301",221.94,"21,771,573",208.13,"322,931","1,004,558","116,237","8,328","34,021,092",340.43,0.929,,,,,,
37740,OKLAHOMA                 ,WASHITA                ,"1,875","8,410,897",373.82,"7,797,772",346.57,"77,297","512,541","23,286","1,771","8,165,010",384.20,1.023,,,,,,
37750,OKLAHOMA                 ,WOODS                  ,"1,339","4,017,963",250.06,"3,637,004",226.35,"36,258","328,720","15,981","1,295","4,461,516",287.10,0.871,,,,,,
37760,OKLAHOMA                 ,WOODWARD               ,"2,563","8,281,572",269.27,"7,623,326",247.86,"60,442","580,243","17,559","2,415","9,360,647",323.00,0.879,,,,,,
38000,OREGON                   ,BAKER                  ,"3,544","10,536,301",247.75,"9,813,907",230.76,"83,388","613,600","25,403","3,331","11,142,476",278.76,0.778,,,,,,
38010,OREGON                   ,BENTON                 ,"5,422","14,931,768",229.49,"12,876,341",197.90,"1,096,010","581,725","377,690","4,668","14,967,056",267.19,0.852,,,,,,
38020,OREGON                   ,CLACKAMAS              ,"22,781","60,245,822",220.38,"53,440,549",195.49,"2,202,448","3,448,752","1,154,072","18,028","63,357,016",292.86,0.874,,,,,,
38030,OREGON                   ,CLATSOP                ,"5,180","21,514,595",346.12,"19,758,072",317.86,"636,655","891,320","228,546","4,768","20,811,217",363.73,0.904,,,,,,
38040,OREGON                   ,COLUMBIA               ,"3,468","12,593,832",302.62,"10,610,060",254.95,"698,634","933,919","351,217","2,943","10,084,882",285.56,0.887,,,,,,
38050,OREGON                   ,COOS                   ,"12,846","51,463,691",333.85,"48,548,049",314.94,"334,724","2,490,103","90,814","12,055","42,774,627",295.69,0.908,,,,,,
38060,OREGON                   ,CROOK                  ,"3,588","8,982,740",208.63,"8,503,208",197.49,"49,575","414,459","15,496","3,370","12,152,870",300.52,0.824,,,,,,
38070,OREGON                   ,CURRY                  ,"5,757","19,081,762",276.21,"17,697,353",256.17,"195,656","1,138,523","50,228","5,468","21,551,788",328.45,0.861,,,,,,
38080,OREGON                   ,DESCHUTES              ,"19,321","48,140,014",207.63,"44,546,886",192.14,"434,438","3,032,022","126,666","17,912","66,686,342",310.25,0.835,,,,,,
38090,OREGON                   ,DOUGLAS                ,"16,858","49,163,312",243.03,"44,860,661",221.76,"782,241","3,367,966","152,442","15,330","53,057,244",288.42,0.888,,,,,,
38100,OREGON                   ,GILLIAM                ,412,"1,375,284",278.17,"1,265,196",255.91,"27,543","72,857","9,686",384,"1,419,532",308.06,0.812,,,,,,
38110,OREGON                   ,GRANT                  ,"1,341","3,912,162",243.11,"3,765,338",233.99,"12,815","127,604","6,403","1,252","4,397,640",292.71,0.733,,,,,,
38120,OREGON                   ,HARNEY                 ,"1,377","5,409,716",327.39,"5,158,254",312.17,"51,617","192,515","7,328","1,284","5,461,146",354.44,0.880,,,,,,
38130,OREGON                   ,HOOD RIVER             ,"2,209","6,842,176",258.12,"6,395,149",241.25,"145,833","251,925","49,268","2,017","8,235,288",340.24,0.782,,,,,,
38140,OREGON                   ,JACKSON                ,"25,875","73,341,261",236.20,"67,315,858",216.80,"676,952","5,187,029","161,420","23,875","87,271,297",304.61,0.919,,,,,,
38150,OREGON                   ,JEFFERSON              ,"2,651","8,216,471",258.28,"7,645,513",240.33,"94,014","449,322","27,620","2,391","8,586,196",299.25,0.803,,,,,,
38160,OREGON                   ,JOSEPHINE              ,"11,716","30,816,069",219.19,"28,379,714",201.86,"304,664","2,060,645","71,045","10,843","37,395,504",287.40,0.897,,,,,,
38170,OREGON                   ,KLAMATH                ,"9,113","33,780,403",308.90,"29,471,687",269.50,"1,434,468","2,244,673","629,574","8,549","29,007,699",282.76,0.894,,,,,,
38180,OREGON                   ,LAKE                   ,"1,512","5,492,189",302.70,"5,219,674",287.68,"68,714","181,936","21,864","1,392","5,200,047",311.31,0.781,,,,,,
38190,OREGON                   ,LANE                   ,"28,842","82,387,645",238.04,"76,877,324",222.12,"466,964","4,916,457","126,898","25,343","93,599,128",307.77,0.860,,,,,,
38200,OREGON                   ,LINCOLN                ,"8,118","25,413,500",260.88,"22,952,142",235.61,"1,149,916","985,358","326,083","7,515","26,326,689",291.93,0.848,,,,,,
38210,OREGON                   ,LINN                   ,"10,109","28,637,835",236.08,"25,452,198",209.81,"1,331,882","1,482,462","371,292","8,886","30,928,564",290.05,0.911,,,,,,
