"AGED -- 2007 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) AND 2007 DEMOGRAPHIC FACTORS "
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE
PERSONS AGED 65 AND OVER

 STATE , CODE , COUNTY ,PART A ENROLLMENT ,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME ,PART A DSH ,PART A GME ,PART A DEMOG FACTORS,PART B ENROLLMENT ,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA ,PART B DEMOG FACTORS,AGED & DBLD MEAN RISK SCORES
NORTH CAROLINA           ,34020,ALLEGHANY              ,"1,846","7,389,829",333.60,"6,740,830",304.30,"245,002","308,309","95,688",0.995,"1,816","5,797,110",265.95,0.993,0.963
NORTH CAROLINA           ,34030,ANSON                  ,"3,252","14,944,137",382.95,"13,288,430",340.52,"270,191","1,286,922","98,594",1.041,"3,149","10,716,534",283.57,1.011,1.078
NORTH CAROLINA           ,34040,ASHE                   ,"4,221","14,640,188",289.03,"13,058,300",257.80,"432,080","982,759","167,049",0.996,"4,112","12,522,763",253.74,0.990,0.959
NORTH CAROLINA           ,34050,AVERY                  ,"2,899","10,441,613",300.15,"9,735,267",279.85,"183,042","461,299","62,005",0.970,"2,813","9,393,054",278.19,0.980,0.956
NORTH CAROLINA           ,34060,BEAUFORT               ,"7,577","24,384,964",268.19,"20,951,630",230.43,"763,496","2,125,720","544,118",0.963,"7,400","22,628,163",254.79,0.974,0.923
NORTH CAROLINA           ,34070,BERTIE                 ,"3,104","15,304,352",410.88,"13,044,399",350.20,"496,510","1,461,756","301,687",1.062,"3,050","11,144,173",304.49,1.024,0.978
NORTH CAROLINA           ,34080,BLADEN                 ,"3,872","18,105,217",389.66,"16,015,745",344.69,"425,433","1,554,011","110,028",1.051,"3,772","14,108,747",311.65,1.029,0.998
NORTH CAROLINA           ,34090,BRUNSWICK              ,"16,196","51,319,164",264.05,"46,526,649",239.39,"1,259,727","3,212,993","319,795",0.865,"15,777","55,196,544",291.53,0.921,0.900
NORTH CAROLINA           ,34100,BUNCOMBE               ,"30,131","107,495,004",297.30,"97,635,378",270.03,"1,872,084","7,346,190","641,352",0.963,"28,900","94,177,908",271.56,0.975,0.937
NORTH CAROLINA           ,34110,BURKE                  ,"10,974","41,636,222",316.17,"38,119,946",289.47,"412,020","2,949,371","154,885",0.973,"10,612","32,781,171",257.41,0.982,0.972
NORTH CAROLINA           ,34120,CABARRUS               ,"16,660","69,715,136",348.72,"64,398,353",322.12,"1,427,540","3,314,404","574,839",0.936,"16,028","55,119,811",286.57,0.960,1.015
NORTH CAROLINA           ,34130,CALDWELL               ,"9,520","38,717,215",338.91,"35,335,841",309.31,"548,416","2,635,532","197,426",0.960,"9,178","30,541,142",277.28,0.973,0.970
NORTH CAROLINA           ,34140,CAMDEN                 ,"1,008","3,644,889",301.33,"3,257,424",269.30,"87,552","275,789","24,124",0.894,974,"3,320,987",283.94,0.936,0.932
NORTH CAROLINA           ,34150,CARTERET               ,"9,716","35,032,466",300.47,"31,728,773",272.14,"777,836","2,210,449","315,408",0.913,"9,485","29,983,997",263.41,0.952,0.923
NORTH CAROLINA           ,34160,CASWELL                ,"2,177","8,260,361",316.20,"7,069,845",270.63,"460,526","592,757","137,233",1.054,"2,101","6,541,860",259.40,1.029,1.003
NORTH CAROLINA           ,34170,CATAWBA                ,"18,748","66,904,045",297.38,"61,209,953",272.07,"1,025,329","4,333,124","335,639",0.926,"17,974","58,021,851",269.00,0.954,0.920
NORTH CAROLINA           ,34180,CHATHAM                ,"5,337","23,222,189",362.60,"18,731,165",292.47,"1,874,143","1,773,282","843,599",0.975,"5,104","15,942,708",260.29,0.983,0.976
NORTH CAROLINA           ,34190,CHEROKEE               ,"4,853","15,140,472",259.98,"13,416,160",230.38,"219,573","1,440,441","64,298",0.974,"4,740","15,052,400",264.63,0.974,0.953
NORTH CAROLINA           ,34200,CHOWAN                 ,"2,579","8,817,994",284.93,"7,878,383",254.57,"293,844","495,580","150,187",1.012,"2,518","7,697,796",254.68,1.004,0.944
NORTH CAROLINA           ,34210,CLAY                   ,"1,968","6,261,698",265.15,"5,582,694",236.39,"166,649","477,671","34,684",0.948,"1,932","6,419,900",276.81,0.957,0.926
NORTH CAROLINA           ,34220,CLEVELAND              ,"13,923","55,341,132",331.23,"50,155,136",300.19,"855,906","4,058,554","271,536",0.970,"13,606","43,614,039",267.12,0.975,0.976
NORTH CAROLINA           ,34230,COLUMBUS               ,"7,652","39,195,027",426.85,"34,181,658",372.25,"875,301","3,953,466","184,602",0.999,"7,484","30,990,133",345.06,0.995,1.046
NORTH CAROLINA           ,34240,CRAVEN                 ,"14,513","55,668,602",319.65,"51,206,409",294.03,"779,152","3,359,514","323,527",0.925,"14,130","47,730,921",281.50,0.955,0.951
NORTH CAROLINA           ,34250,CUMBERLAND             ,"24,483","109,372,808",372.27,"94,170,318",320.53,"2,394,230","12,131,635","676,625",0.906,"23,583","77,128,532",272.54,0.944,0.963
NORTH CAROLINA           ,34251,CURRITUCK              ,"2,507","8,670,104",288.20,"7,895,145",262.44,"198,376","520,449","56,134",0.887,"2,410","7,889,068",272.77,0.935,0.930
NORTH CAROLINA           ,34270,DARE                   ,"4,323","11,608,598",223.78,"10,577,613",203.90,"318,802","592,678","119,505",0.866,"4,197","15,410,984",305.96,0.924,0.888
NORTH CAROLINA           ,34280,DAVIDSON               ,"12,117","49,754,773",342.18,"44,445,238",305.67,"1,373,189","3,298,268","638,078",0.984,"11,596","39,501,250",283.86,0.991,0.997
NORTH CAROLINA           ,34290,DAVIE                  ,"3,786","15,838,012",348.61,"13,852,682",304.91,"662,407","973,064","349,859",0.961,"3,616","13,074,197",301.29,0.971,0.974
NORTH CAROLINA           ,34300,DUPLIN                 ,"5,850","27,798,414",395.99,"24,524,360",349.35,"722,406","2,262,702","288,946",1.010,"5,671","20,093,695",295.26,1.001,0.978
NORTH CAROLINA           ,34310,DURHAM                 ,"20,062","83,574,841",347.15,"68,997,194",286.60,"6,937,617","5,262,077","2,377,953",0.938,"18,700","60,569,217",269.91,0.967,0.960
NORTH CAROLINA           ,34320,EDGECOMBE              ,"6,033","30,089,376",415.62,"25,317,525",349.71,"632,019","3,738,891","400,941",1.069,"5,867","20,408,062",289.85,1.031,1.041
NORTH CAROLINA           ,34330,FORSYTH                ,"25,038","103,492,828",344.45,"88,290,791",293.86,"5,130,146","6,845,745","3,226,146",0.957,"23,555","79,132,899",279.95,0.984,0.983
NORTH CAROLINA           ,34340,FRANKLIN               ,"4,289","19,326,469",375.50,"17,461,832",339.28,"402,061","1,318,571","144,005",1.017,"4,110","14,023,558",284.29,1.008,0.973
NORTH CAROLINA           ,34350,GASTON                 ,"21,912","92,439,618",351.56,"83,965,021",319.33,"942,129","7,204,634","327,834",0.954,"21,189","80,793,179",317.74,0.971,1.024
NORTH CAROLINA           ,34360,GATES                  ,"1,430","5,455,508",317.92,"4,949,517",288.43,"75,062","394,478","36,451",0.967,"1,379","4,407,661",266.31,0.974,1.001
NORTH CAROLINA           ,34370,GRAHAM                 ,"1,234","3,794,037",256.22,"3,459,801",233.64,"37,066","282,498","14,672",1.032,"1,197","3,746,984",260.84,1.004,0.948
