"AGED -- 2011 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) , FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B , PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY, REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,
44510,TENNESSEE,LINCOLN,"4,858","19,470,316",333.99,"17,907,967",307.19,"311,766","1,184,788","65,794","4,583","19,730,370",358.76,0.953,,,,
44520,TENNESSEE,LOUDON,"7,178","22,452,073",260.66,"20,482,281",237.79,"322,632","1,412,395","234,763","6,763","29,465,859",363.08,0.894,,,,
44530,TENNESSEE,MCMINN,"6,642","21,938,061",275.24,"19,813,447",248.59,"430,832","1,468,965","224,816","6,404","26,366,152",343.09,0.937,,,,
44540,TENNESSEE,MCNAIRY,"4,910","19,389,642",329.08,"17,373,231",294.86,"221,262","1,728,132","67,016","4,714","20,056,806",354.56,1.020,,,,
44550,TENNESSEE,MACON,"2,164","11,481,330",442.13,"10,659,840",410.50,"119,534","680,989","20,965","2,086","10,521,786",420.33,1.042,,,,
44560,TENNESSEE,MADISON,"11,586","52,461,076",377.33,"47,404,332",340.96,"742,712","4,094,215","219,815","10,968","49,082,789",372.92,1.012,,,,
44570,TENNESSEE,MARION,"3,119","12,627,907",337.39,"11,264,271",300.96,"205,593","1,075,751","82,290","2,976","13,480,906",377.49,1.029,,,,
44580,TENNESSEE,MARSHALL,"3,222","12,938,821",334.65,"12,111,521",313.25,"166,404","629,658","31,236","3,002","12,414,891",344.63,0.974,,,,
44590,TENNESSEE,MAURY,"9,767","41,381,060",353.07,"38,187,563",325.82,"548,045","2,526,748","118,702","9,222","38,809,077",350.69,0.957,,,,
44600,TENNESSEE,MEIGS,"1,466","5,664,571",322.00,"5,175,685",294.21,"68,311","383,092","37,482","1,400","5,769,708",343.43,0.938,,,,
44610,TENNESSEE,MONROE,"5,100","18,713,211",305.77,"16,832,770",275.05,"370,846","1,276,781","232,813","4,840","20,037,213",344.99,0.953,,,,
44620,TENNESSEE,MONTGOMERY,"11,432","49,198,299",358.63,"44,288,043",322.84,"1,004,619","3,701,606","204,029","10,811","45,691,002",352.20,0.967,,,,
44630,TENNESSEE,MOORE,574,"2,655,831",385.57,"2,452,626",356.07,"35,351","160,454","7,398",529,"2,380,637",375.02,0.869,,,,
44640,TENNESSEE,MORGAN,"1,415","5,320,300",313.33,"4,944,614",291.20,"55,122","296,120","24,444","1,335","5,917,377",369.37,0.996,,,,
44650,TENNESSEE,OBION,"5,527","23,482,560",354.06,"21,651,716",326.45,"298,146","1,463,652","69,044","5,334","24,265,760",379.11,0.942,,,,
44660,TENNESSEE,OVERTON,"3,180","15,504,748",406.31,"13,856,230",363.11,"264,757","1,336,235","47,524","3,055","12,202,218",332.85,0.977,,,,
44670,TENNESSEE,PERRY,"1,145","5,934,857",431.94,"5,531,665",402.60,"85,283","298,456","19,452","1,079","4,796,134",370.42,1.062,,,,
44680,TENNESSEE,PICKETT,763,"4,044,368",441.72,"3,630,588",396.53,"57,192","344,832","11,754",748,"3,308,363",368.58,1.033,,,,
44690,TENNESSEE,POLK,"2,536","9,057,982",297.65,"8,210,018",269.78,"193,277","584,070","70,615","2,428","10,207,873",350.35,0.975,,,,
44700,TENNESSEE,PUTNAM,"11,319","47,716,125",351.30,"43,824,773",322.65,"517,224","3,258,755","115,370","10,751","45,504,182",352.71,1.026,,,,
44710,TENNESSEE,RHEA,"4,535","17,524,730",322.03,"16,012,674",294.24,"310,682","1,071,650","129,723","4,292","19,745,241",383.37,0.991,,,,
44720,TENNESSEE,ROANE,"6,531","24,797,108",316.40,"23,073,929",294.42,"206,773","1,405,923","110,482","6,137","27,967,753",379.77,1.006,,,,
44730,TENNESSEE,ROBERTSON,"5,432","23,833,699",365.64,"21,504,348",329.90,"348,316","1,900,266","80,769","4,993","22,760,568",379.87,1.032,,,,
44740,TENNESSEE,RUTHERFORD,"15,204","63,466,912",347.86,"58,561,430",320.98,"891,724","3,835,624","178,132","13,666","60,577,082",369.39,1.001,,,,
44750,TENNESSEE,SCOTT,"2,312","11,568,283",416.97,"11,014,683",397.01,"79,599","413,574","60,426","2,234","13,552,814",505.55,1.096,,,,
44760,TENNESSEE,SEQUATCHIE,"1,454","5,088,407",291.63,"4,418,914",253.26,"174,504","436,100","58,887","1,394","6,564,802",392.44,1.003,,,,
44770,TENNESSEE,SEVIER,"8,922","27,470,241",256.58,"24,045,294",224.59,"734,299","2,156,095","534,552","8,316","33,436,476",335.06,0.949,,,,
44780,TENNESSEE,SHELBY,"79,175","348,338,240",366.63,"305,779,538",321.84,"9,692,568","29,666,832","3,199,301","70,584","293,316,254",346.30,0.990,,,,
44790,TENNESSEE,SMITH,"1,928","12,278,853",530.72,"11,394,066",492.48,"160,428","696,055","28,302","1,821","9,468,973",433.32,1.072,,,,
44800,TENNESSEE,STEWART,"1,943","8,096,082",347.23,"7,398,183",317.30,"158,615","506,633","32,649","1,864","7,524,488",336.40,0.912,,,,
44810,TENNESSEE,SULLIVAN,"13,464","52,419,151",324.44,"46,919,116",290.40,"1,566,152","3,088,391","845,491","12,310","48,672,677",329.49,0.970,,,,
44820,TENNESSEE,SUMNER,"12,113","52,555,896",361.57,"48,366,798",332.75,"591,529","3,468,427","129,140","10,918","50,883,449",388.38,1.001,,,,
44830,TENNESSEE,TIPTON,"5,832","26,623,606",380.42,"23,214,123",331.71,"702,843","2,498,300","208,338","5,348","23,154,090",360.79,0.996,,,,
44840,TENNESSEE,TROUSDALE,649,"4,294,078",551.37,"4,071,327",522.77,"19,342","198,719","4,688",613,"3,255,502",442.56,1.110,,,,
44850,TENNESSEE,UNICOI,"2,423","10,372,715",356.74,"9,375,028",322.43,"281,625","625,391","90,670","2,276","8,578,483",314.09,1.004,,,,
44860,TENNESSEE,UNION,"1,088","3,025,455",231.73,"2,735,704",209.54,"58,510","184,197","47,043","1,033","4,892,694",394.70,0.980,,,,
44870,TENNESSEE,VAN BUREN,626,"2,688,195",357.85,"2,478,167",329.89,"21,323","180,746","7,957",604,"2,948,527",406.81,1.060,,,,
44880,TENNESSEE,WARREN,"5,482","25,978,648",394.91,"24,123,127",366.70,"170,478","1,637,408","47,632","5,271","25,367,052",401.05,0.982,,,,
44890,TENNESSEE,WASHINGTON,"13,309","54,471,810",341.07,"47,203,506",295.56,"1,875,892","4,689,479","702,933","11,956","49,274,828",343.45,0.990,,,,
44900,TENNESSEE,WAYNE,"2,098","8,109,383",322.11,"7,525,011",298.90,"35,100","537,513","11,758","2,027","9,627,646",395.81,1.031,,,,
44910,TENNESSEE,WEAKLEY,"4,532","21,796,142",400.78,"20,078,210",369.19,"243,375","1,419,109","55,447","4,330","22,409,311",431.28,1.039,,,,
44920,TENNESSEE,WHITE,"4,229","19,043,796",375.26,"17,401,707",342.90,"293,551","1,292,766","55,771","4,041","17,574,168",362.41,1.031,,,,
44930,TENNESSEE,WILLIAMSON,"13,617","45,009,917",275.45,"41,967,469",256.83,"1,152,167","1,651,391","238,889","11,981","49,182,191",342.08,0.894,,,,
44940,TENNESSEE,WILSON,"9,146","38,764,769",353.20,"35,625,209",324.60,"597,105","2,411,783","130,671","8,291","39,134,484",393.34,0.992,,,,
45000,TEXAS,ANDERSON,"6,630","27,090,761",340.51,"25,009,695",314.35,"112,826","1,928,674","39,564","6,305","30,773,796",406.74,1.032,,,,
45010,TEXAS,ANDREWS,"1,361","5,399,883",330.63,"4,704,999",288.08,"104,448","536,407","54,027","1,306","4,656,391",297.12,0.923,,,,
45020,TEXAS,ANGELINA,"10,642","48,128,942",376.88,"45,622,147",357.25,"335,349","2,085,362","86,082","10,238","57,873,058",471.06,1.067,,,,
45030,TEXAS,ARANSAS,"3,585","14,960,937",347.77,"13,346,412",310.24,"195,166","1,329,786","89,572","3,388","16,447,591",404.56,0.973,,,,
45040,TEXAS,ARCHER,957,"4,389,124",382.19,"4,061,999",353.71,"84,490","221,991","20,643",919,"4,299,903",389.91,0.996,,,,
45050,TEXAS,ARMSTRONG,347,"1,135,100",272.60,"1,059,154",254.36,"14,189","53,809","7,946",331,"1,409,800",354.93,1.003,,,,
45060,TEXAS,ATASCOSA,"3,443","16,457,805",398.34,"14,686,744",355.47,"73,032","1,670,674","27,354","3,167","14,798,660",389.40,1.055,,,,
45070,TEXAS,AUSTIN,"4,181","15,822,633",315.37,"14,568,606",290.37,"214,861","974,984","64,180","3,948","18,887,486",398.67,0.884,,,,
45080,TEXAS,BAILEY,906,"3,800,406",349.56,"3,559,180",327.37,"56,124","167,186","17,915",876,"3,680,632",350.14,0.902,,,,
45090,TEXAS,BANDERA,"3,193","11,824,846",308.61,"10,687,753",278.94,"79,162","1,028,325","29,606","2,966","12,051,515",338.60,0.893,,,,
45100,TEXAS,BASTROP,"7,776","32,378,132",346.99,"29,545,375",316.63,"153,023","2,606,347","73,385","7,190","33,610,629",389.55,0.988,,,,
45110,TEXAS,BAYLOR,841,"4,124,137",408.65,"3,905,861",387.03,"27,604","183,282","7,389",813,"4,032,338",413.32,1.025,,,,
45113,TEXAS,BEE,"2,514","12,763,429",423.08,"11,723,793",388.62,"74,464","931,198","33,971","2,392","12,483,411",434.90,1.028,,,,
45120,TEXAS,BELL,"18,463","75,580,480",341.13,"58,502,340",264.05,"7,342,396","7,357,049","2,378,693","16,686","72,382,082",361.49,0.953,,,,
45130,TEXAS,BEXAR,"113,851","473,298,927",346.43,"415,780,887",304.33,"3,528,928","52,586,951","1,402,160","102,782","474,248,431",384.51,0.992,,,,
45140,TEXAS,BLANCO,"2,037","6,447,118",263.75,"6,000,426",245.48,"27,701","407,998","10,991","1,925","8,008,846",346.70,0.857,,,,
45150,TEXAS,BORDEN,45,"185,300",343.15,"174,680",323.48,935,"9,129",554,40,"225,791",470.40,0.811,,,,
45160,TEXAS,BOSQUE,"2,732","10,210,042",311.43,"9,106,927",277.79,"262,129","770,060","70,924","2,585","10,150,196",327.21,0.947,,,,
45170,TEXAS,BOWIE,"11,504","50,784,436",367.88,"46,588,193",337.48,"405,320","3,607,478","183,444","10,770","49,639,096",384.08,1.016,,,,
45180,TEXAS,BRAZORIA,"25,490","122,267,948",399.73,"110,330,932",360.70,"3,263,268","7,449,032","1,224,716","23,405","123,253,887",438.84,0.993,,,,
45190,TEXAS,BRAZOS,"12,997","48,126,965",308.58,"42,752,208",274.12,"1,136,324","3,910,055","328,376","11,713","53,124,953",377.96,0.924,,,,
45200,TEXAS,BREWSTER,"1,321","4,263,128",268.93,"3,900,539",246.06,"76,041","252,311","34,236","1,207","3,816,144",263.47,0.853,,,,
45201,TEXAS,BRISCOE,350,"1,681,548",400.37,"1,604,051",381.92,"18,828","51,079","7,588",325,"1,380,856",354.07,0.906,,,,
45210,TEXAS,BROOKS,969,"5,579,517",479.83,"4,972,848",427.66,"47,762","542,157","16,747",947,"7,327,848",644.83,1.191,,,,
45220,TEXAS,BROWN,"6,011","25,208,757",349.48,"23,446,185",325.05,"143,773","1,580,942","37,856","5,729","25,142,456",365.72,0.967,,,,
45221,TEXAS,BURLESON,"2,376","11,379,959",399.13,"10,220,059",358.45,"263,217","830,930","65,752","2,251","9,229,095",341.67,0.927,,,,
45222,TEXAS,BURNET,"7,931","31,156,460",327.37,"29,196,986",306.78,"196,327","1,695,591","67,554","7,527","33,615,180",372.16,0.926,,,,
45223,TEXAS,CALDWELL,"4,001","22,486,949",468.36,"21,333,051",444.33,"57,753","1,055,997","40,147","3,754","18,193,924",403.88,1.033,,,,
45224,TEXAS,CALHOUN,"2,785","14,558,390",435.62,"13,745,324",411.29,"128,544","649,714","34,807","2,668","13,206,354",412.49,0.932,,,,
45230,TEXAS,CALLAHAN,"2,075","7,696,705",309.10,"7,131,572",286.41,"29,472","525,677","9,982","1,988","9,258,178",388.09,0.977,,,,
45240,TEXAS,CAMERON,"31,535","157,231,260",415.49,"128,190,833",338.75,"801,490","27,886,816","352,119","29,511","173,489,208",489.90,1.156,,,,
45250,TEXAS,CAMP,"1,867","8,520,538",380.31,"8,075,808",360.46,"25,821","408,743","10,165","1,769","9,170,677",432.01,0.996,,,,
45251,TEXAS,CARSON,876,"3,944,245",375.21,"3,623,786",344.73,"56,164","240,594","23,700",822,"3,714,943",376.62,0.928,,,,
45260,TEXAS,CASS,"5,042","21,341,672",352.73,"19,796,558",327.19,"114,868","1,391,527","38,718","4,839","22,089,285",380.40,0.953,,,,
45270,TEXAS,CASTRO,912,"4,524,243",413.40,"4,229,213",386.44,"59,734","212,997","22,297",867,"3,976,597",382.22,0.882,,,,
45280,TEXAS,CHAMBERS,"1,838","11,950,580",541.83,"10,974,571",497.58,"272,247","616,511","87,250","1,741","9,672,630",462.98,0.948,,,,
45281,TEXAS,CHEROKEE,"5,439","24,984,312",382.80,"23,774,848",364.27,"85,584","1,096,950","26,928","5,226","27,622,963",440.47,1.006,,,,
45290,TEXAS,CHILDRESS,968,"3,785,349",325.87,"3,434,372",295.66,"50,124","285,577","15,275",929,"3,832,192",343.76,0.869,,,,
45291,TEXAS,CLAY,"1,297","5,687,841",365.45,"5,385,495",346.02,"63,480","218,805","20,059","1,248","5,531,956",369.39,1.043,,,,
45292,TEXAS,COCHRAN,431,"1,274,784",246.48,"1,151,015",222.55,"29,711","82,639","11,418",413,"1,815,366",366.30,0.914,,,,
45300,TEXAS,COKE,667,"2,517,930",314.58,"2,302,948",287.72,"6,527","206,203","2,251",645,"2,430,253",313.99,0.999,,,,
45301,TEXAS,COLEMAN,"1,830","6,869,686",312.83,"6,455,886",293.98,"36,445","370,247","7,107","1,764","7,506,474",354.61,0.931,,,,
45310,TEXAS,COLLIN,"49,005","196,173,292",333.59,"187,999,668",319.69,"920,019","6,948,206","305,398","43,908","227,331,059",431.45,0.920,,,,
45311,TEXAS,COLLINGSWORTH,517,"3,751,637",604.71,"3,597,370",579.85,"26,155","117,436","10,674",501,"3,527,272",586.71,0.975,,,,
45312,TEXAS,COLORADO,"3,429","20,870,405",507.20,"19,396,783",471.39,"204,499","1,205,548","63,574","3,293","18,399,363",465.62,0.963,,,,
45320,TEXAS,COMAL,"14,583","57,035,935",325.93,"48,824,067",279.00,"655,980","7,275,525","280,361","13,607","64,492,998",394.97,0.886,,,,
45321,TEXAS,COMANCHE,"2,477","10,021,157",337.14,"9,432,553",317.34,"87,365","476,592","24,645","2,373","9,316,145",327.16,0.901,,,,
45330,TEXAS,CONCHO,465,"1,710,007",306.45,"1,593,242",285.53,"1,857","113,823","1,084",447,"1,832,916",341.71,0.874,,,,
45340,TEXAS,COOKE,"4,991","24,013,524",400.95,"22,879,889",382.02,"99,058","1,006,109","28,465","4,698","24,026,831",426.19,0.955,,,,
45341,TEXAS,CORYELL,"4,354","18,716,266",358.22,"15,975,695",305.77,"1,001,084","1,467,678","271,807","4,095","16,734,785",340.55,0.904,,,,
45350,TEXAS,COTTLE,369,"1,038,673",234.57,"937,636",211.75,"24,034","71,702","5,300",354,"1,220,693",287.36,0.852,,,,
45360,TEXAS,CRANE,416,"2,691,853",539.23,"2,531,442",507.10,"30,939","113,374","16,098",388,"1,894,665",406.93,0.957,,,,
45361,TEXAS,CROCKETT,495,"1,728,192",290.94,"1,560,338",262.68,"3,193","163,010","1,649",468,"1,617,074",287.94,0.890,,,,
45362,TEXAS,CROSBY,823,"4,368,328",442.32,"4,013,212",406.36,"99,587","222,473","33,055",775,"3,933,770",422.99,1.010,,,,
45370,TEXAS,CULBERSON,326,"2,754,676",704.16,"2,599,928",664.60,"7,345","144,623","2,777",312,"1,262,964",337.33,0.836,,,,
45380,TEXAS,DALLAM,"1,134","4,632,255",340.41,"4,258,682",312.95,"66,908","282,234","24,429","1,066","4,933,598",385.68,0.877,,,,
45390,TEXAS,DALLAS,"173,335","794,413,938",381.93,"726,951,232",349.49,"14,112,712","47,953,779","5,396,214","153,831","853,438,309",462.32,1.048,,,,
45391,TEXAS,DAWSON,"1,770","7,221,837",340.01,"6,612,428",311.32,"122,587","447,339","39,480","1,699","8,332,803",408.71,0.992,,,,
45392,TEXAS,DEAF SMITH,"1,867","6,680,377",298.18,"6,107,750",272.62,"99,782","431,888","40,955","1,768","7,222,516",340.43,0.867,,,,
45400,TEXAS,DELTA,949,"3,577,833",314.18,"3,374,892",296.36,"13,190","184,600","5,149",904,"4,837,170",445.90,0.986,,,,
45410,TEXAS,DENTON,"32,107","149,876,228",389.00,"143,955,397",373.63,"564,109","5,164,771","191,949","28,747","149,708,560",433.98,0.951,,,,
45420,TEXAS,DEWITT,"2,766","14,975,493",451.18,"13,621,760",410.39,"121,493","1,203,921","28,317","2,671","11,535,922",359.91,0.968,,,,
45421,TEXAS,DICKENS,438,"2,186,747",416.05,"2,022,054",384.71,"43,598","105,476","15,618",415,"2,013,171",404.25,0.960,,,,
45430,TEXAS,DIMMIT,"1,046","5,504,024",438.50,"4,812,487",383.40,"31,685","647,985","11,865","1,000","5,339,844",444.99,1.021,,,,
45431,TEXAS,DONLEY,705,"2,997,332",354.29,"2,721,033",321.64,"61,938","187,721","26,638",669,"3,448,852",429.60,1.028,,,,
45440,TEXAS,DUVAL,"1,337","7,443,055",463.92,"6,671,397",415.82,"48,510","694,038","29,109","1,295","9,943,512",639.87,1.201,,,,
45450,TEXAS,EASTLAND,"3,231","14,187,916",365.93,"13,280,327",342.52,"106,179","776,338","25,069","3,103","16,002,173",429.75,0.964,,,,
45451,TEXAS,ECTOR,"12,602","62,448,659",412.95,"52,577,496",347.68,"1,610,793","7,261,905","998,464","11,817","49,614,669",349.88,0.951,,,,
45460,TEXAS,EDWARDS,695,"2,599,193",311.65,"2,391,148",286.71,"10,266","194,676","3,101",681,"3,595,399",439.97,0.909,,,,
45470,TEXAS,ELLIS,"14,467","63,745,119",367.19,"59,127,697",340.59,"996,680","3,269,823","350,917","13,355","66,516,922",415.06,0.982,,,,
45480,TEXAS,EL PASO,"53,584","206,196,950",320.68,"172,806,818",268.75,"1,804,803","30,717,764","867,564","48,921","220,052,203",374.84,1.012,,,,
45490,TEXAS,ERATH,"4,085","16,789,953",342.51,"15,779,196",321.89,"184,291","783,200","43,265","3,886","15,963,196",342.32,0.923,,,,
45500,TEXAS,FALLS,"1,690","7,839,762",386.58,"6,863,890",338.46,"297,650","571,594","106,627","1,523","8,067,056",441.40,0.939,,,,
45510,TEXAS,FANNIN,"4,974","24,170,366",404.95,"22,982,366",385.04,"94,220","1,068,630","25,148","4,687","25,636,601",455.81,1.068,,,,
45511,TEXAS,FAYETTE,"4,825","21,783,561",376.23,"20,067,185",346.58,"150,390","1,518,846","47,139","4,666","20,421,176",364.72,0.901,,,,
45520,TEXAS,FISHER,719,"2,874,425",333.15,"2,712,510",314.38,"19,486","135,255","7,173",699,"3,694,147",440.41,0.996,,,,
45521,TEXAS,FLOYD,956,"5,281,638",460.39,"4,990,235",434.99,"69,187","197,610","24,605",921,"4,738,631",428.76,1.029,,,,
45522,TEXAS,FOARD,311,"1,416,389",379.53,"1,362,105",364.98,"7,185","45,361","1,737",296,"1,349,166",379.83,0.964,,,,
45530,TEXAS,FORT BEND,"26,546","102,366,789",321.35,"94,671,929",297.19,"1,414,452","5,746,326","534,080","23,081","118,289,640",427.08,0.960,,,,
45531,TEXAS,FRANKLIN,"1,300","6,258,141",401.16,"5,950,637",381.45,"13,786","289,304","4,413","1,251","5,980,630",398.39,0.954,,,,
45540,TEXAS,FREESTONE,"2,592","12,098,326",388.96,"11,239,479",361.35,"143,495","680,506","34,844","2,470","12,508,532",422.02,0.959,,,,
45541,TEXAS,FRIO,"1,421","6,485,202",380.32,"5,670,575",332.55,"39,466","762,670","12,489","1,364","6,781,378",414.31,1.086,,,,
45542,TEXAS,GAINES,"1,387","8,240,667",495.11,"7,693,179",462.22,"135,899","365,362","46,226","1,324","6,117,509",385.04,0.911,,,,
45550,TEXAS,GALVESTON,"28,293","158,282,324",466.20,"134,824,269",397.11,"8,918,615","11,797,600","2,741,839","25,929","133,683,671",429.65,1.025,,,,
45551,TEXAS,GARZA,598,"3,390,824",472.52,"2,982,523",415.62,"118,018","246,633","43,648",565,"2,568,780",378.88,0.981,,,,
45552,TEXAS,GILLESPIE,"5,689","15,391,810",225.46,"14,389,750",210.78,"67,926","907,711","26,422","5,483","22,442,370",341.09,0.891,,,,
45560,TEXAS,GLASSCOCK,118,"231,911",163.78,"208,352",147.14,"5,866","14,626","3,066",110,"402,846",305.19,0.766,,,,
45561,TEXAS,GOLIAD,"1,018","4,057,751",332.17,"3,733,644",305.64,"22,864","293,118","8,123",990,"4,516,918",380.21,0.998,,,,
45562,TEXAS,GONZALES,"2,713","11,493,688",353.04,"10,340,115",317.61,"75,057","1,059,953","18,562","2,572","12,492,789",404.77,0.985,,,,
45563,TEXAS,GRAY,"3,388","13,557,505",333.47,"12,470,963",306.74,"164,262","863,439","58,840","3,222","15,440,880",399.36,0.961,,,,
45564,TEXAS,GRAYSON,"17,882","84,168,762",392.24,"79,791,441",371.84,"254,503","4,051,742","71,075","17,006","92,751,278",454.50,1.076,,,,
45570,TEXAS,GREGG,"16,626","80,135,259",401.66,"73,712,538",369.46,"232,725","6,074,322","115,672","15,765","77,590,863",410.14,1.030,,,,
45580,TEXAS,GRIMES,"3,103","15,313,033",411.24,"13,990,871",375.74,"280,131","963,359","78,670","2,912","13,627,679",389.99,0.964,,,,
45581,TEXAS,GUADALUPE,"11,356","47,426,470",348.03,"42,507,015",311.93,"287,600","4,540,275","91,578","10,644","48,781,446",381.92,0.933,,,,
45582,TEXAS,HALE,"4,103","20,000,139",406.21,"18,417,612",374.07,"338,963","1,118,182","125,382","3,859","19,469,615",420.44,0.970,,,,
45583,TEXAS,HALL,634,"2,521,666",331.45,"2,335,216",306.94,"25,818","150,276","10,354",608,"3,076,380",421.65,0.945,,,,
45590,TEXAS,HAMILTON,"1,220","5,086,793",347.46,"4,695,410",320.72,"145,322","208,340","37,720","1,160","4,608,916",331.10,0.950,,,,
45591,TEXAS,HANSFORD,759,"4,248,524",466.46,"4,042,870",443.88,"36,051","153,788","15,813",717,"3,414,832",396.89,0.901,,,,
45592,TEXAS,HARDEMAN,739,"4,900,831",552.64,"4,677,184",527.42,"49,044","163,888","10,714",709,"3,961,507",465.62,0.934,,,,
45600,TEXAS,HARDIN,"5,507","23,169,145",350.60,"21,303,765",322.37,"173,813","1,643,563","48,001","5,231","26,550,453",422.97,1.018,,,,
45610,TEXAS,HARRIS,"236,697","1,163,550,375",409.65,"1,059,237,112",372.92,"24,491,429","69,484,912","10,336,920","206,196","1,176,970,341",475.67,1.024,,,,
45620,TEXAS,HARRISON,"6,250","26,391,343",351.88,"23,871,010",318.28,"95,007","2,386,814","38,510","5,880","29,701,038",420.93,1.009,,,,
45621,TEXAS,HARTLEY,120,"358,810",249.17,"335,519",233.00,"3,917","17,127","2,245",113,"442,950",326.66,0.924,,,,
45630,TEXAS,HASKELL,"1,128","5,013,239",370.36,"4,780,378",353.16,"11,387","216,694","4,777","1,107","5,211,292",392.30,0.948,,,,
45631,TEXAS,HAYS,"12,347","50,839,690",343.13,"47,146,349",318.20,"193,577","3,401,816","97,946","11,439","52,010,043",378.89,0.931,,,,
45632,TEXAS,HEMPHILL,428,"1,529,865",297.87,"1,439,693",280.31,"15,010","68,462","6,699",406,"1,411,336",289.68,0.856,,,,
45640,TEXAS,HENDERSON,"8,896","39,630,843",371.24,"37,178,519",348.27,"144,982","2,254,007","53,334","8,513","43,281,933",423.68,1.009,,,,
45650,TEXAS,HIDALGO,"55,064","289,398,751",437.97,"226,129,305",342.22,"915,272","62,169,307","184,865","52,061","345,017,822",552.27,1.211,,,,
45651,TEXAS,HILL,"5,401","22,578,290",348.37,"21,034,964",324.55,"274,664","1,195,998","72,662","5,092","21,472,010",351.40,0.933,,,,
45652,TEXAS,HOCKLEY,"2,532","10,046,112",330.64,"9,100,056",299.50,"199,708","665,378","80,967","2,428","10,431,105",358.01,0.905,,,,
45653,TEXAS,HOOD,"9,466","35,768,052",314.88,"33,414,713",294.16,"406,742","1,817,077","129,519","9,034","42,283,129",390.04,0.938,,,,
45654,TEXAS,HOPKINS,"4,847","19,721,425",339.07,"18,523,968",318.48,"112,649","1,048,978","35,829","4,605","23,486,156",425.01,0.961,,,,
45660,TEXAS,HOUSTON,"3,816","16,060,759",350.73,"14,956,333",326.61,"116,472","955,591","32,362","3,678","19,117,010",433.14,0.963,,,,
45661,TEXAS,HOWARD,"4,068","16,210,483",332.07,"14,596,783",299.02,"191,849","1,357,250","64,600","3,838","17,058,981",370.40,0.967,,,,
45662,TEXAS,HUDSPETH,340,"939,313",230.22,"778,999",190.93,"12,467","143,844","4,001",321,"890,172",231.09,0.868,,,,
45670,TEXAS,HUNT,"10,138","49,498,414",406.87,"46,199,750",379.76,"567,553","2,579,508","151,602","9,492","55,260,446",485.15,1.009,,,,
45671,TEXAS,HUTCHINSON,"2,947","11,353,183",321.04,"10,477,652",296.28,"160,915","650,196","64,419","2,822","12,384,919",365.73,0.922,,,,
45672,TEXAS,IRION,230,"1,040,319",376.93,"952,608",345.15,290,"87,325",95,217,"873,737",335.54,0.912,,,,
45680,TEXAS,JACK,"1,125","5,256,539",389.37,"4,924,164",364.75,"74,115","241,305","16,953","1,077","5,796,457",448.50,1.005,,,,
45681,TEXAS,JACKSON,"1,826","8,896,983",406.03,"8,350,985",381.11,"64,666","466,099","15,232","1,760","9,371,335",443.72,0.971,,,,
45690,TEXAS,JASPER,"4,617","18,437,503",332.78,"17,098,047",308.61,"154,808","1,131,351","53,296","4,451","24,364,143",456.15,1.051,,,,
